編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLLJJIHFFBB09CA,29,80.68,住家用,鋼筋混凝土造,72年7月19日,五層,三層 陽台
RPQNMLLJJIHFFBB09CA,29,3.91,共有部份,鋼筋混凝土造,72年7月19日,五層,
RPSSMLLMIIHFFBB37CA,14,29.75,住家用,鋼筋混凝土造,88年1月19日,十三層,五層 陽台
RPSSMLLMIIHFFBB37CA,14,4.51,共有部份,鋼筋混凝土造,88年1月19日,十三層,
RPSSMLLMIIHFFBB37CA,14,16.82,共有部份,鋼筋混凝土造,88年1月19日,十三層,
RPWRMLKMIIHFFBB57CA,28,72.48,住家用,鋼筋混凝土造,73年12月6日,五層,二層 陽台
RPWRMLKMIIHFFBB57CA,28,6.60,共有部份,鋼筋混凝土造,73年12月6日,三層,
RPWRMLKMIIHFFBB57CA,28,1.39,共有部份,鋼筋混凝土造,73年12月6日,五層,
RPXNMLMJJIHFFBB27CA,,192.96,住家用,鋼筋混凝土造,101年6月13日,四層,一層 二層 三層 四層 陽台
RPWOMLLMIIHFFBB37CA,17,45.55,住家用,鋼筋混凝土造,84年8月14日,十六層,十四層 陽台 花台
RPWOMLLMIIHFFBB37CA,17,.44,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPWOMLLMIIHFFBB37CA,17,8.76,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPWOMLLMIIHFFBB37CA,17,8.87,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPWOMLLMIIHFFBB37CA,17,.31,商業用,鋼筋混凝土造,84年8月14日,十六層,
RPWOMLLMIIHFFBB37CA,17,230.54,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,68.82,住家用,鋼筋混凝土造,84年8月14日,十六層,七層 陽台 花台
RPQPMLKMIIHFFBB76CA,17,.64,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,10.44,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,10.39,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,.03,商業用,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,2.65,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPQPMLKMIIHFFBB76CA,17,14.34,共有部份,鋼筋混凝土造,84年8月14日,十六層,
RPVSMLKMIIHFFBB57CA,17,79.89,住家用,鋼筋混凝土造,85年1月22日,八層,五層 陽台 花台
RPVSMLKMIIHFFBB57CA,17,31.17,共有部份,鋼筋混凝土造,85年1月22日,八層,
RPQRMLQJJIHFFCB47CA,17,89.97,住家用,鋼筋混凝土造,84年8月17日,十六層,三層 陽台
RPQRMLQJJIHFFCB47CA,17,29.67,共有部份,鋼筋混凝土造,84年8月17日,十六層,
RPQRMLQJJIHFFCB47CA,17,14.10,共有部份,鋼筋混凝土造,84年8月17日,十六層,
RPUPMLRJJIHFFCB77CA,16,81.51,國民住宅,鋼筋混凝土造,85年9月23日,十二層,九層 陽台 花台
RPUPMLRJJIHFFCB77CA,16,48.90,共有部份,鋼筋混凝土造,85年9月23日,十二層,
RPSNMLSJJIHFFCB47CA,6,148.82,住宅、水塔,鋼筋混凝土造,95年5月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPRPMLSJJIHFFCB57CA,18,79.64,住家用,鋼筋混凝土造,83年11月15日,十三層,一層 陽台 花台
RPSRMLQJJIHFFCB67CA,17,42.28,住家用,鋼筋混凝土造,84年4月24日,七層,四層 陽台 花台
RPSRMLQJJIHFFCB67CA,17,19.17,共有部份,鋼筋混凝土造,84年4月24日,七層,
RPTNMLQJJIHFFCB37CA,5,213.78,機電設備室、集合住宅,鋼骨鋼筋混凝土造,96年12月31日,二十六層,四層 陽台 雨遮
RPTNMLQJJIHFFCB37CA,5,124.27,共用,鋼骨鋼筋混凝土造,96年12月31日,二十六層,
RPVSMLPJJIHFFCB97CA,23,63.91,住家用,鋼筋混凝土造,78年6月20日,五層,四層 陽台
RPVSMLPJJIHFFCB97CA,23,24.64,共有部份,鋼筋混凝土造,78年6月20日,五層,
RPVNMLKKJIHFFCB07CA,26,170.14,私設騎樓、店房、住房,鋼筋混凝土造,76年1月22日,二層,一層 二層 陽台 屋頂突出物
RPOSMLLJJIHFFCB86CA,1,400.26,停車空間、店舖、住宅,鋼筋混凝土造,100年9月30日,五層,一層 二層 三層 四層 五層 陽台 雨遮
RPWTMLTJJIHFFCB58CA,18,88.82,住家用,鋼筋混凝土造,83年8月22日,七層,三層 陽台 花台
RPWTMLTJJIHFFCB58CA,18,8.91,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPWTMLTJJIHFFCB58CA,18,15.54,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPWTMLTJJIHFFCB58CA,18,.44,貯藏室,鋼筋混凝土造,83年8月22日,七層,
RPWTMLTJJIHFFCB58CA,18,7.23,共有部份,鋼筋混凝土造,83年8月22日,七層,
RPVPMLOKJIHFFCB67CA,18,111.80,住商用,鋼筋混凝土造,83年8月12日,七層,一層 二層 陽台 平台 騎樓
RPVPMLOKJIHFFCB67CA,18,57.73,共有部份,鋼筋混凝土造,83年8月12日,七層,
RPPNMLMJJIHFFHL08CA,8,151.20,住宅、梯間、水箱,鋼筋混凝土造,93年7月19日,三層,一層 二層 三層 陽台 見其他登記事項
RPQQMLMJJIHFFCB96CA,19,90.76,住家用,鋼筋混凝土造,83年3月18日,二十層,六層 陽台
RPQQMLMJJIHFFCB96CA,19,37.26,共有部份,鋼筋混凝土造,83年3月18日,二十層,
RPOOMLNKJIHFFCB76CA,21,134.30,住家用,鋼筋混凝土造,81年2月14日,六層,二層 陽台 花台
RPOOMLNKJIHFFCB76CA,21,37.06,共有部份,鋼筋混凝土造,81年2月14日,六層,
RPSNMLNJJIHFFCB96CA,18,137.20,住家用,鋼筋混凝土造,83年6月28日,十六層,四層 陽台 花台
RPQSMLKMIIHFFCB17CA,17,64.38,住家用,鋼筋混凝土造,85年1月19日,十四層,十一層 陽台 花台
RPQSMLKMIIHFFCB17CA,17,23.60,共有部份,鋼筋混凝土造,85年1月19日,十四層,
RPPQMLKMIIHFFCB86CA,18,92.51,住家用,鋼筋混凝土造,83年7月13日,十六層,九層 陽台
RPPQMLKMIIHFFCB86CA,18,35.06,共有部份,鋼筋混凝土造,83年7月13日,十六層,
RPPQMLKMIIHFFCB86CA,18,22.49,共有部份,鋼筋混凝土造,83年7月13日,十六層,
RPWUMLOLIIHFFCB28CA,20,73.75,住家用,鋼筋混凝土造,81年11月25日,七層,四層 陽台
RPWUMLOLIIHFFCB28CA,20,23.92,共有部份,鋼筋混凝土造,81年11月25日,七層,
RPRNMLRLIIHFFCB37CA,4,130.26,住家用,鋼筋混凝土造,97年6月20日,十四層,六層 陽台 雨遮
RPWUMLOLIIHFFCB28CA,20,.10,住家用,鋼筋混凝土造,81年11月25日,七層,
RPRNMLRLIIHFFCB37CA,4,30.65,共用,鋼筋混凝土造,97年6月20日,十四層,
RPRNMLRLIIHFFCB37CA,4,7.86,共用,鋼筋混凝土造,97年6月20日,十四層,
RPRNMLRLIIHFFCB37CA,4,24.23,共用,鋼筋混凝土造,97年6月20日,十四層,
RPUOMLSLIIHFFCB87CA,28,86.84,住家用,鋼筋混凝土造,74年1月18日,五層,五層 陽台
RPOOMLTLIIHFFCB37CA,17,131.95,住家用,鋼筋混凝土造,84年7月25日,十四層,三層 陽台 花台
RPOOMLTLIIHFFCB37CA,17,61.66,共有部份,鋼筋混凝土造,84年7月25日,十四層,
RPPWMLOLIIHFFCB77CA,8,248.41,停車空間、機械室樓梯間、住宅、樓梯間,ＲＣ造,94年1月12日,四層,一層 二層 三層 四層 陽台 雨遮 地下層
RPPWMLOLIIHFFCB77CA,8,27.77,共用,ＲＣ造,94年1月12日,四層,
RPSRMLPLIIHFFCB67CA,18,123.89,住家用,鋼筋混凝土造,83年8月6日,九層,六層 陽台 花台
RPSRMLPLIIHFFCB67CA,18,65.32,共有部份,鋼筋混凝土造,83年8月6日,九層,
RPROMLPLIIHFFCB27CA,4,199.81,機電設備室、集合住宅,鋼骨鋼筋混凝土造,98年3月9日,二十八層,四層 陽台 雨遮
RPROMLPLIIHFFCB27CA,4,100.70,共用,鋼骨鋼筋混凝土造,98年3月9日,二十八層,
RPQPMLNKJIHFFAB86CA,6,185.62,停車空間．住宅．梯間,鋼筋混凝土造,96年2月14日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPORMLTJJIHFFAB37CA,10,211.64,停車空間．住宅．梯間．機電設備空間,鋼筋混凝土造,91年4月26日,五層,一層 二層 三層 四層 五層 陽台 雨遮
RPORMLTJJIHFFAB37CA,10,.32,共用,鋼筋混凝土造,91年4月26日,一層,
RPTWMLOLIIHFFCB18CA,8,83.19,住家用,ＲＣ造,94年1月26日,十四層,二層 陽台 雨遮
RPTWMLOLIIHFFCB18CA,8,17.38,共用,ＲＣ造,94年1月26日,十四層,
RPTWMLOLIIHFFCB18CA,8,11.47,共用,ＲＣ造,94年1月26日,十四層,
RPTWMLOLIIHFFCB18CA,8,.08,住家用,ＲＣ造,94年1月26日,十四層,
RPTWMLOLIIHFFCB18CA,8,54.36,共用,ＲＣ造,94年1月26日,十四層,
RPOQMLOLIIHFFAB86CA,21,92.96,住家用,鋼筋混凝土造,81年2月13日,五層,五層 陽台 花台
RPOQMLOLIIHFFAB86CA,21,50.33,停車空間、梯間、受電室、走道,鋼筋混凝土造,81年2月13日,五層,
RPUOMLOKJIHFFAB27CA,1,67.77,集合住宅,鋼筋混凝土造,100年11月30日,十五層,十四層 陽台
RPUOMLOKJIHFFAB27CA,1,13.69,本共有部分係依使用執照之建築概要表記載項目有：Ｂ梯、機械室、Ｂ水箱、排煙室、排煙設備空間等共５項。,鋼筋混凝土造,100年11月30日,十五層,
RPUOMLOKJIHFFAB27CA,1,16.61,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPSPMLSJJIHFFAB47CA,41,120.80,商業用,見其他登記事項,60年8月30日,二層,一層 二層 騎樓
RPUPMLSJJIHFFAB67CA,2,.07,辦公室,鋼筋混凝土造,100年1月5日,十五層,一層
RPUPMLSJJIHFFAB67CA,2,15.40,本共有部分之項目有停車空間、Ａ～Ｈ水箱、污水機房、緊急發電室、Ａ～Ｈ梯梯間排煙室、防空避難室兼停車空間、台電配電室Ａ、消防幫浦室、台電配電室Ｂ、管理委員會使用空間（大廳、交誼室、遊戲室、資源回收室）、梯廳、基地內通路、雨遮、頂蓋型廣場式開放空間等十四項。,鋼筋混凝土造,100年1月5日,十五層,
RPPOMLKLJIHFFAB09CA,1,67.77,集合住宅,鋼筋混凝土造,100年11月30日,十五層,十一層 陽台
RPPOMLKLJIHFFAB09CA,1,13.69,本共有部分係依使用執照之建築概要表記載項目有：Ｂ梯、機械室、Ｂ水箱、排煙室、排煙設備空間等共５項。,鋼筋混凝土造,100年11月30日,十五層,
RPPOMLKLJIHFFAB09CA,1,16.61,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPPOMLKLJIHFFAB09CA,1,.13,辦公室,鋼筋混凝土造,100年11月30日,十五層,
RPPOMLKLJIHFFAB09CA,1,30.07,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPWNMLPJJIHFFAB37CA,1,111.15,集合住宅,鋼筋混凝土造,100年11月10日,十一層,十層 陽台 雨遮
RPWNMLPJJIHFFAB37CA,1,29.45,本共有部份係依使用執照之建築概要表記載項目有：管理委員會空間、樓梯間（甲、乙、丙梯）梯廳、機械房、樓梯間、水箱等共８項,鋼筋混凝土造,100年11月10日,十一層,
RPWNMLPJJIHFFAB37CA,1,78.67,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、台電配電場所、電信室、緊急發電機室、梯廳、樓梯間、停車空間、消防機房、水箱等共９項,鋼筋混凝土造,100年11月10日,十一層,
RPWOMLOKJIHFFAB47CA,1,63.87,集合住宅,鋼筋混凝土造,100年11月30日,十五層,二層 陽台
RPWOMLOKJIHFFAB47CA,1,16.20,本共有部分係依使用執照之建築概要表記載項目有：Ｄ梯、機械室、Ｄ水箱、排煙室等共４項。,鋼筋混凝土造,100年11月30日,十五層,
RPWOMLOKJIHFFAB47CA,1,15.10,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPWOMLOKJIHFFAB47CA,1,.13,辦公室,鋼筋混凝土造,100年11月30日,十五層,
RPWOMLOKJIHFFAB47CA,1,30.07,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPPNMLTKJIHFFAB17CA,21,70.57,住家用,鋼筋混凝土造,80年9月17日,十五層,八層 陽台
RPPNMLTKJIHFFAB17CA,21,18.99,人行道，開放空間，梯間，受電室，機械室，水箱,鋼筋混凝土造,80年9月17日,十五層,
RPTNMLLJJIHFFAB66CA,13,231.88,辦公室、住宅、停車空間、機電設備空間、樓梯間,鋼筋混凝土造,88年7月31日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物
RPSPMLMJJIHFFGL58DA,38,72.90,住家用,加強磚造,63年8月1日,一層,一層 騎樓
RPWOMLRJJIHFFAB67CA,18,181.08,住商用,鋼筋混凝土造,83年9月12日,十六層,一層 二層 三層 陽台 平台 騎樓
RPSQMLRJJIHFFAB47CA,1,119.03,集合住宅,鋼筋混凝土造,100年8月24日,十五層,七層 陽台 雨遮
RPSQMLRJJIHFFAB47CA,1,.68,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、台電配電室、梯廳、一般升降機、發電機室、電信機房、停車空間、污水機房、消防機房、水箱、消防水池、汙水處理設備、雨水回收池等共１３項,鋼筋混凝土造,100年8月24日,十五層,
RPSQMLRJJIHFFAB47CA,1,.43,本共有部分係依使用執照之建築概要表記載項目有：人行道、梯廳、管委會空間、資源回收室、一般升降機、緊急升降機、陽台、雨遮、戶外安全梯Ａ１、Ａ２、Ｂ１、Ｂ２、排煙室、梯間、水箱、機械室等共１６項,鋼筋混凝土造,100年8月24日,十五層,
RPSQMLRJJIHFFAB47CA,1,.00,管理員室,鋼筋混凝土造,100年8月24日,十五層,
RPVOMLSJJIHFFAB67CA,16,60.15,集合住宅,鋼筋混凝土造,85年11月19日,十三層,十三層 陽台 花台
RPWOMLSJJIHFFAB77CA,3,89.14,集合住宅,鋼筋混凝土造,99年3月16日,八層,八層 陽台
RPVOMLSJJIHFFAB67CA,16,5.01,共同使用,鋼筋混凝土造,85年11月19日,十三層,
RPWOMLSJJIHFFAB77CA,3,15.35,本共有部份之項目有樓梯間、梯廳、機械房、水箱等４項,鋼筋混凝土造,99年3月16日,八層,
RPVOMLSJJIHFFAB67CA,16,19.07,共同使用,鋼筋混凝土造,85年11月19日,十三層,
RPWOMLSJJIHFFAB77CA,3,24.99,本共有部份之項目有防空避難室兼停車空間、水箱、機械房、台電受電室、人行道、門廳、社區公共空間、親子教室、私設騎樓、梯廳等共１０項,鋼筋混凝土造,99年3月16日,八層,
RPVOMLSJJIHFFAB67CA,16,.14,辦公室,鋼筋混凝土造,85年11月19日,十三層,
RPVOMLSJJIHFFAB67CA,16,7.31,共同使用,鋼筋混凝土造,85年11月19日,十三層,
RPUPMLKMIIHFFAB07CA,17,177.15,店舖．人行道．住宅,鋼筋混凝土造,84年8月26日,四層,一層 二層 三層 四層 騎樓 花台 雨遮
RPPOMLLMIIHFFAB56CA,16,60.70,集合住宅,鋼筋混凝土造,85年6月27日,二十一層,五層 陽台 露台
RPPOMLLMIIHFFAB56CA,16,30.18,共同使用,鋼筋混凝土造,85年6月27日,二十一層,
RPWNMLQLIIHFFGL66DA,15,141.10,集合住宅．梯間．水塔．停車空間,鋼筋混凝土造,86年8月21日,三層,一層 二層 三層 陽台 見其他登記事項
RPVOMLPLIIHFFHL66DA,24,149.96,住宅、梯間,鋼筋混凝土造,77年12月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPXNMLPLIIHFFGL66DA,19,77.85,集合住宅,鋼筋混凝土造,82年6月7日,十二層,五層 陽台
RPXNMLPLIIHFFGL66DA,19,11.05,共有部份,鋼筋混凝土造,82年6月7日,十二層,
RPXNMLPLIIHFFGL66DA,19,4.98,防空避難室、辦公室、停車空間,鋼筋混凝土造,82年6月7日,十二層,
RPUNMLQLIIHFFAL48DA,34,96.34,住商用,加強磚造,67年12月21日,二層,一層 二層 見其他登記事項
RPQNMLQLIIHFFGL68DA,19,60.47,集合住宅,鋼筋混凝土造,82年6月3日,八層,七層 陽台 花台
RPXQMLLJJIHFFCB67DA,21,157.69,住家用,鋼筋混凝土造,81年1月9日,六層,二層 陽台 花台
RPXQMLLJJIHFFCB67DA,21,38.05,共有部份,鋼筋混凝土造,81年1月9日,六層,
RPPNMLQJJIHFFAL87DA,,186.90,住家用,鋼筋混凝土造,101年4月17日,四層,一層 二層 三層 四層 陽台
RPRNMLMJJIHFFBL77DA,35,108.36,住商用,鋼筋混凝土加強磚造,66年3月28日,二層,一層 二層 騎樓
RPTRMLPLIIHFFCB87DA,15,50.28,住家用,鋼筋混凝土造,86年10月23日,二十八層,二十五層 陽台
RPWPMLQLIIHFFCB08DA,4,87.31,住家用,鋼筋混凝土造,97年11月27日,二十二層,八層 陽台 雨遮
RPWPMLQLIIHFFCB08DA,4,59.23,共用,鋼筋混凝土造,97年11月27日,二十二層,
RPXNMLOKJIHFFCL78DA,32,98.78,住家用,鋼筋混凝土造,70年1月23日,五層,五層
RPXNMLOKJIHFFCL78DA,32,6.00,梯間,鋼筋混凝土造,70年1月23日,五層,
RPOOMLOKJIHFFCL97DA,18,193.61,見其他登記事項,鋼筋混凝土造,83年12月13日,三層,
RPOOMLOKJIHFFCL97DA,18,1.07,見其他登記事項,鋼筋混凝土造,83年12月13日,,
RPOOMLOKJIHFFCL97DA,18,16.27,見其他登記事項,鋼筋混凝土造,83年12月13日,,
RPVOMLSJJIHFFCB97DA,18,73.17,住家用,鋼筋混凝土造,84年1月12日,十四層,四層 陽台 花台
RPVOMLSJJIHFFCB97DA,18,34.36,共有部份,鋼筋混凝土造,84年1月12日,十四層,
RPSNMLTLIIHFFCL78DA,18,178.08,住家用,鋼筋混凝土造,83年12月1日,四層,一層 二層 三層 四層 陽台 平台
RPSNMLTLIIHFFCL78DA,18,2.69,機械室、游泳池、社區廣場、社區辦公室、梯間、瞭望台、水塔,鋼筋混凝土造,84年4月1日,三層,
RPPNMLLJJIHFFCL57DA,,163.27,住宅、停車空間,鋼筋混凝土造,101年3月2日,四層,一層 二層 三層 四層 陽台 雨遮
RPUOMLQLIIHFFCL78DA,32,113.94,住家用,加強磚造,69年4月1日,二層,一層 二層 騎樓 電梯樓梯間
RPRNMLTLIIHFFFL98DA,19,138.07,住家用,鋼筋混凝土造,82年6月11日,十層,二層 陽台
RPWNMLQLIIHFFCB87DA,34,68.85,住家用,鋼筋混凝土造,67年10月27日,五層,四層
RPQNMLQLIIHFFCL28DA,30,82.40,住家用,鋼筋混凝土造,71年8月15日,四層,二層 陽台
RPXOMLSJJIHFFCB18DA,6,55.06,住家用,鋼筋混凝土造,95年11月24日,十四層,十三層 陽台
RPXOMLSJJIHFFCB18DA,6,24.74,共用,鋼筋混凝土造,95年11月24日,十四層,
RPPNMLOKJIHFFCB96DA,4,232.14,農業區住宅、停車空間、自用倉庫、樓梯間、機電設備空間、儲藏室,鋼筋混凝土造,97年9月12日,四層,一層 二層 三層 四層 陽台 雨遮 地下層 見其他登記事項
RPPNMLQKJIHFFCB17DA,3,141.78,住家用,鋼骨鋼筋混凝土造,99年2月11日,二十九層,十七層 陽台 雨遮
RPPNMLQKJIHFFCB17DA,3,84.95,本共有部分之項目有：防空避難室兼停車空間、人行道、騎樓、防災中心、管理室、梯廳、消防幫浦室、門廊、車道、水箱、機車停車空間、中繼水箱、機械室、梯間、一般安全梯、緊急昇降機間、昇降機間、排煙室、排煙管道、進風管道、排氣管道、進氣管道、緊急發電機室、電信室、台電專用管道、廣場式開放空間、汽車車道、垃圾處理場、特別安全梯、發電機室、機電空間、緩衝空間、行動不便者坡道、機車車道、排風管道、錶箱室、造型牆、樑柱、台電配電室、陽台、雨遮等四十一項。,鋼骨鋼筋混凝土造,99年2月11日,二十九層,
RPVNMLLMIIHFFAB07CA,19,20.21,住家用,鋼筋混凝土造,82年6月7日,七層,四層
RPROMLLMIIHFFAB76CA,18,36.58,集合住宅,鋼筋混凝土造,83年5月26日,十三層,十層 陽台
RPVNMLLMIIHFFAB07CA,19,7.56,梯間、人行道、機械房、防空避難室、水塔,鋼筋混凝土造,82年6月7日,七層,
RPROMLLMIIHFFAB76CA,18,7.38,樓梯間．人行道．水箱．機械房．防空避難室．停車空間,鋼筋混凝土造,83年5月26日,十三層,
RPQPMLLMIIHFFAB76CA,19,115.29,住家用,鋼筋混凝土造,82年11月8日,八層,二層 陽台
RPQPMLLMIIHFFAB76CA,19,27.99,共有部份,鋼筋混凝土造,82年11月8日,八層,
RPPOMLLJJIHFFAB98CA,24,66.19,住家用,鋼筋混凝土造,78年3月1日,五層,四層 陽台
RPUNMLMJJIHFFAB86CA,2,61.26,集合住宅,鋼筋混凝土造,101年7月23日,九層,五層 陽台 雨遮
RPUNMLMJJIHFFAB86CA,2,47.78,本共有部分係依使用執照之建築概要表記載項目有：停車空間、行動不便使用電梯、升降機間、清水池、消防機械室、樓梯間、污水機械設備、梯廳、防空避難室兼停車空間、電信室、台電配電室、管委會使用空間、儲藏室、電梯間、梯間、電梯機房、水箱等十七項。,鋼筋混凝土造,101年7月23日,九層,
RPUNMLMJJIHFFAB86CA,2,11.78,本共有部分係依使用執照之建築概要表記載項目有：行動不便使用電梯、升降機間、走廊、梯廳、梯間等五項。,鋼筋混凝土造,101年7月23日,九層,
RPUOMLKMIIHFFAB96CA,16,23.67,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,十一層 陽台 花台 雨遮
RPUOMLKMIIHFFAB96CA,16,4.39,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPUOMLKMIIHFFAB96CA,16,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPWNMLTJJIHFFAB77CA,14,121.00,住家用,鋼筋混凝土造,88年2月10日,十四層,四層 陽台
RPWNMLTJJIHFFAB77CA,14,50.70,共有部份,鋼筋混凝土造,88年2月10日,十四層,
RPRPMLRJJIHFFAB27CA,20,127.52,住家用,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,5.13,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,90.07,住家用,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,5.13,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,454.11,商業用,鋼筋混凝土造,82年4月2日,十二層,地下一層
RPRPMLRJJIHFFAB27CA,20,11.96,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,126.90,住家用,鋼筋混凝土造,82年4月2日,十二層,三層 陽台 雨遮
RPRPMLRJJIHFFAB27CA,20,11.96,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,90.68,住家用,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,11.96,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,1.00,管理室,鋼筋混凝土造,82年4月2日,十二層,
RPRPMLRJJIHFFAB27CA,20,.08,共有部份,鋼筋混凝土造,82年4月2日,十二層,
RPVNMLSJJIHFFAB57CA,45,189.55,住家用,見其他登記事項,56年6月28日,三層,一層 二層 三層 騎樓
RPOPMLKMIIHFFAB09CA,18,76.01,住家用,鋼筋混凝土造,83年7月2日,十三層,十三層 陽台
RPOPMLKMIIHFFAB09CA,18,18.53,防空避難室．停車空間．機械室．水塔．梯間．受電室,鋼筋混凝土造,83年7月2日,十三層,
RPSOMLKMIIHFFAB76CA,18,46.38,集合住宅,鋼筋混凝土造,83年5月26日,十三層,八層 陽台
RPSOMLKMIIHFFAB76CA,18,10.66,樓梯間．人行道．水箱．機械房．防空避難室．停車空間,鋼筋混凝土造,83年5月26日,十三層,
RPXOMLTLIIHFFAB08CA,42,99.85,住家用,見其他登記事項,59年4月10日,二層,一層 二層
RPRNMLTLIIHFFAB37CA,41,40.70,住家用,見其他登記事項,61年1月28日,六層,六層
RPRNMLTLIIHFFAB37CA,41,49.05,住家用,見其他登記事項,61年1月28日,六層,六層
