鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
豐原區,房地(土地+建物),台中市豐原區府前街69號9樓之1,14.6,住,,,1010809,土地1建物1車位0,見其他登記事項,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0670929,165.14,3,2,2,有,無,1500000,9083,,0.0,0,,RPSOMLQLRHHFFAL09CA,125.45,39.69,0.0,,
清水區,房地(土地+建物)+車位,台中市清水區建國路126號十一樓之二,53.51,住,,,1010724,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940927,179.81,3,2,2,有,有,3058000,17007,其他,0.0,0,,RPUNMLOLRHHFFCL56CA,99.38,0.0,12.88,,
清水區,房地(土地+建物),台中市清水區鎮新南路65號,81.0,住,,,1010801,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010312,207.31,4,3,3,有,無,7800000,37625,,0.0,0,,RPVNMLOLRHHFFCL66CA,199.82,0.0,7.49,,
沙鹿區,土地,南勢坑段埔子小段399-1地號,31.0,住,,,1010709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4789898,154513,,0.0,0,,RPPOMLOLRHHFFCL78CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區自強路４０７號,73.0,住,,,1010720,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000323,164.48,4,3,3,有,無,5970000,36296,,0.0,0,,RPPOMLKLRHHFFCL38CA,157.28,0.0,7.2,,
沙鹿區,土地,沙鹿段斗抵小段323-6地號,2476.0,住,,,1010722,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39905068,16117,,0.0,0,,RPPPMLSKRHHFFCL56CA,0.0,0.0,0.0,,
沙鹿區,土地,沙鹿段斗抵小段323-10地號,2307.0,住,,,1010722,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37612842,16304,,0.0,0,,RPPNMLTKRHHFFCL09CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物),台中市沙鹿區光華南街１６９號,97.61,住,,,1010806,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940310,168.81,4,2,3,有,無,5500000,32581,,0.0,0,,RPVNMLNKRHHFFCL09CA,163.99,0.0,4.82,,
沙鹿區,房地(土地+建物),台中市沙鹿區光榮街８３巷１２號,87.51,住,,,1010815,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960214,229.48999999999998,3,3,4,有,有,6800000,29631,,0.0,0,,RPPNMLOKRHHFFCL58CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物)+車位,台中市龍井區東海里遠東街８１巷１之５８號九樓,37.56,,鄉村區,乙種建築用地,1010812,土地1建物1車位1,九層,十三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810815,212.19,4,2,2,有,有,6850000,32283,坡道平面,0.0,0,,RPWOMLOKRHHFFCL76CA,133.19,0.0,10.98,,
沙鹿區,房地(土地+建物),台中市沙鹿區正義路１０７巷８號,114.0,住,,,1010729,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010117,174.2,5,1,3,無,無,9030000,51837,,0.0,0,,RPTNMLLKRHHFFCL68CA,168.5,2.1,3.6,,
大肚區,土地,溪洲段1412地號,3106.0,,特定農業區,農牧用地,1010807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14908800,4800,,0.0,0,,RPXOMLPJRHHFFCL86CA,0.0,0.0,0.0,,
大肚區,土地,溪洲段1413地號,2413.0,,特定農業區,農牧用地,1010807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11582400,4800,,0.0,0,,RPOPMLPJRHHFFCL68CA,0.0,0.0,0.0,,
清水區,房地(土地+建物)+車位,台中市清水區忠貞東街６８號四樓,61.19,住,,,1010811,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940818,113.28,4,2,2,有,有,3000000,26483,其他,0.0,0,,RPQNMLQJRHHFFCL78CA,0.0,0.0,0.0,,
龍井區,土地,忠和段1195-4地號,127.0,工,,,1010810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1524000,12000,,0.0,0,,RPPNMLLMQHHFFCL38CA,0.0,0.0,0.0,,
龍井區,土地,忠和段1195-5地號,94.0,工,,,1010808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1128000,12000,,0.0,0,,RPQNMLLMQHHFFCL48CA,0.0,0.0,0.0,,
清水區,土地,銀聯段529地號,427.0,住,,,1010820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,14520,,0.0,0,,RPRNMLLMQHHFFCL58CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區星河路７１１號,161.95,住,,,1010804,土地8建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790905,266.44,8,2,3,有,有,5000000,18766,,0.0,0,,RPUPMLKMQHHFFCL98CA,0.0,0.0,0.0,,
沙鹿區,土地,沙鹿段斗抵小段41-14地號,63.0,住,,,1010813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,22222,,0.0,0,,RPSOMLOJRHHFFCL88CA,0.0,0.0,0.0,,
大雅區,土地,自強段1676地號,367.0,農,特定農業區,農牧用地,1010801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,25068,,0.0,0,1.建物未辦保存登記2.總價包含未保存建物價格,RPXNMLOKRHHFFFL07CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區樹德街192巷47號,70.0,住,,,1010718,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0930905,150.02,4,3,3,有,無,8000000,53326,,0.0,0,,RPOOMLQJRHHFFFL98CA,134.9,0.0,15.12,,
潭子區,房地(土地+建物)+車位,台中市潭子區圓通南路８１巷１６號十樓,15.65,商,,,1010514,土地4建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850916,71.25,3,1,1,有,有,4000000,56138,坡道平面,0.0,0,,RPSNMLNJRHHFFFL98CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區勝利路１２７號八樓,17.95,住,,,1010725,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840828,135.33,4,2,2,有,有,3750000,27711,,0.0,0,,RPTNMLNJRHHFFFL09CA,94.96,0.0,12.3,,
潭子區,房地(土地+建物)+車位,台中市潭子區榮興街７５號三樓,16.43,住,,,1010815,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820525,158.79999999999998,3,1,1,有,有,3600000,22670,坡道平面,0.0,0,,RPUNMLNJRHHFFFL56CA,67.72,45.68,9.4,,
潭子區,房地(土地+建物),台中市潭子區大富路一段３巷３８號,101.29,住,,,1010730,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780403,134.91,3,3,3,有,無,5500000,40768,,0.0,0,,RPVOMLNJRHHFFFL76CA,131.71,0.0,3.2,,
潭子區,房地(土地+建物),台中市潭子區光陽路１９６號,73.4,住,,,1010726,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680110,126.15,4,2,5,有,無,8800000,69758,,0.0,0,,RPQNMLPLRHHFFFL56CA,126.15,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區中山路一段２０３之４號,108.91,住,,,1010806,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0631031,184.86,0,0,0,無,無,11500000,62209,,0.0,0,,RPROMLPLRHHFFFL76CA,184.86,0.0,0.0,,
和平區,土地,埋伏坪社段7-110地號,2000.0,農,山坡地保育區,暫未編定,1010816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140000,70,,0.0,0,,RPTNMLOLRHHFFEL66CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區東崎街東隆二村２５號,85.0,住,,,1010806,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651122,101.26,3,1,1,有,無,1700000,16788,,0.0,0,,RPQNMLLKRHHFFEL58CA,101.26,0.0,0.0,,
和平區,土地,南勢段1581地號,2500.0,農,山坡地保育區,農牧用地,1010612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,760,,0.0,0,,RPXNMLOJRHHFFEL86CA,0.0,0.0,0.0,,
石岡區,土地,新萬安段903地號,10.82,住,,,1010817,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,24030,,0.0,0,,RPSNMLSKRHHFFEL86CA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段889-2地號,47854.0,農,山坡地保育區,林業用地,1010729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,199,,0.0,0,,RPUNMLLMQHHFFEL09CA,0.0,0.0,0.0,,
東勢區,土地,大茅埔段4721地號,4000.0,其他,山坡地保育區,農牧用地,1010727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,200,,0.0,0,,RPVNMLNJRHHFFEL56CA,0.0,0.0,0.0,,
大甲區,土地,孔門段785地號,53.0,商,,,1010821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5591,105,,0.0,0,光復前已取得該筆土地以當時公告現值出售,RPQNMLQJRHHFFBL78DA,0.0,0.0,0.0,,
清水區,土地,吳厝南段484地號,92.56,農,,,1010808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,784000,8470,,0.0,0,,RPQNMLMKRHHFFCL58DA,0.0,0.0,0.0,,
神岡區,房地(土地+建物),台中市神岡區大漢街134號,96.02,住,,,1010727,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900724,225.54,6,3,3,有,無,12500000,55423,,0.0,0,,RPROMLQJRHHFFAL88DA,214.74,0.0,10.8,,
豐原區,土地,萬年段847-1地號,11.28,住,,,1010813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256169,22700,,0.0,0,,RPVNMLPJRHHFFAL09DA,0.0,0.0,0.0,,
神岡區,土地,下溪洲段後壁厝小段638-26地號,2506.0,,特定農業區,農牧用地,1010821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,44240000,17654,,0.0,0,占有路地52坪賣方補貼買方80萬,RPWNMLOKRHHFFAL56DA,0.0,0.0,0.0,,
后里區,土地,公館段162地號,1040.0,,特定農業區,甲種建築用地,1010814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62400,60,,0.0,0,,RPWNMLLMQHHFFAL98DA,0.0,0.0,0.0,,
東勢區,土地,東勢段中嵙小段853-294地號,3096.0,其他,山坡地保育區,農牧用地,1010820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,711,,0.0,0,,RPTNMLOKRHHFFEL66DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區健康二街18號5樓,63.24,,特定農業區,特定目的事業用地,1010807,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0831125,138.49,3,2,2,有,有,1950000,14080,,0.0,0,,RPQNMLPJRHHFFGL56DA,88.2,0.0,10.37,,
潭子區,房地(土地+建物),台中市潭子區興豐山莊187號,88.0,其他,鄉村區,乙種建築用地,1010816,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700215,83.4,2,2,2,有,無,2600000,31175,,0.0,0,,RPROMLNKRHHFFFL56DA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區大興十六街6號四樓,31.26,其他,鄉村區,乙種建築用地,1010810,土地1建物2車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841018,117.93,3,1,2,有,有,2050000,17383,,0.0,0,,RPUNMLRKRHHFFHL37DA,82.09,0.7,12.61,,
太平區,房地(土地+建物),台中市太平區成功東路190號,153.0,住,,,1010702,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0690710,283.44,6,3,2,有,無,4520400,15948,,0.0,0,,RPPOMLRJRHHFFHL86DA,283.44,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區福林路三段290巷22號,88.47,農,,,1010807,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010308,188.21,5,2,3,有,有,8380000,44525,,0.0,0,,RPSNMLMKRHHFFFL09DA,181.46,2.25,4.5,,
霧峰區,土地,新生段55-37地號,76.47,住,,,1010731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1842000,24088,,0.0,0,,RPRNMLPJRHHFFGL66DA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區東興路８７之５號,20.21,住,,,1010805,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0701218,78.22,3,2,1,有,無,2000000,25568,,0.0,0,,RPWOMLRJRHHFFGL47DA,69.29,0.0,0.0,,
大里區,土地,西湖南段278-1地號,210.3,,特定農業區,甲種建築用地,1010811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6360000,30242,,0.0,0,,RPPNMLOJRHHFFGL98DA,0.0,0.0,0.0,,
大里區,土地,西湖南段278-2地號,210.3,,特定農業區,甲種建築用地,1010811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6360000,30242,,0.0,0,,RPQNMLOJRHHFFGL09DA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區西勢路152巷13號,67.0,住,,,1010813,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630516,86.0,4,3,3,有,無,4100000,47674,,0.0,0,買賣價金包含契稅增值稅代書費,RPUNMLNJRHHFFAL78DA,86.4,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區長壽路3號,80.07,其他,,,1010813,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0910509,162.66,3,3,3,無,無,2000000,12296,,0.0,0,本買賣案係二親等兄妹間特殊交易移轉，其成交價格可能異於市場正常交易價格。,RPVNMLNJRHHFFAL88DA,153.8,0.0,8.86,,
神岡區,土地,下溪洲段後壁厝小段188-8地號,2985.0,農,,,1010705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27200000,9112,,0.0,0,,RPVNMLOJRHHFFAL98DA,0.0,0.0,0.0,,
神岡區,土地,神林段196地號,120.65,住,,,1010820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3529012,29250,,0.0,0,,RPQNMLPLRHHFFAL78DA,0.0,0.0,0.0,,
大肚區,房地(土地+建物),台中市大肚區大明五街185巷1號,158.43,住,,,1010804,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900328,139.86,4,2,3,有,無,4300000,30745,,0.0,0,,RPUNMLPJRHHFFCL56DA,115.2,0.0,24.66,,
豐原區,土地,下街段269地號,7.5,住,,,1010709,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,192000,25583,,0.0,0,,RPPNMLTLIIHFFAL28DA,0.0,0.0,0.0,,
東勢區,土地,東勢段石角小段4-315地號,1010.0,,山坡地保育區,林業用地,1010822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,99,,0.0,0,,RPWNMLOJRHHFFEL76CA,0.0,0.0,0.0,,
新社區,土地,水底寮段上水底寮小段3060-1地號,90.0,,山坡地保育區,農牧用地,1010820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15300,170,,0.0,0,本筆土地地處偏遠.地勢陡峭.車輛無法到達,RPRNMLTKRHHFFEL86CA,0.0,0.0,0.0,,
東勢區,土地,新伯公段上城小段173-1地號,152.0,農,山坡地保育區,暫未編定,1010829,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,395,,0.0,0,,RPOOMLOJRHHFFEL68CA,0.0,0.0,0.0,,
石岡區,土地,仙塘坪段252-3地號,465.2,其他,山坡地保育區,農牧用地,1010820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,8169,,0.0,0,,RPRNMLPJRHHFFEL98CA,0.0,0.0,0.0,,
東勢區,土地,東安段654地號,21.65,商,,,1010726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,73886,,0.0,0,二等親買賣,RPQNMLQJRHHFFEL98CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物)+車位,台中市潭子區潭興路三段6號等公共設施,1.42,商,,,1010808,土地1建物1車位1,,,住宅大樓(11層含以上有電梯),,,,15.48,0,0,0,有,有,300000,0,坡道機械,15.48,300000,,RPTNMLRLRHHFFFL07CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區和平路８７巷１２號,89.33,住,,,1010807,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700515,115.9,2,1,2,有,無,5800000,50043,,0.0,0,,RPPPMLNJRHHFFFL88CA,115.9,0.0,0.0,,
大雅區,土地,自立段2821地號,4019.0,農,特定農業區,農牧用地,1010808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69500000,17293,,0.0,0,,RPPNMLOJRHHFFFL78CA,0.0,0.0,0.0,,
潭子區,土地,聚興段158地號,2766.0,其他,山坡地保育區,農牧用地,1010322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27600000,9978,,0.0,0,,RPSOMLRJRHHFFFL86CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區雅環路二段２２１巷２號九樓之３,9.93,住,,,1010807,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831215,97.92,2,1,2,有,有,2500000,25532,,0.0,0,,RPSOMLOJRHHFFFL56CA,69.62,0.0,6.27,,
潭子區,房地(土地+建物),台中市潭子區勝利三街１０８號三樓,13.27,住,,,1010813,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840718,74.2,2,2,1,有,無,2100000,28302,,0.0,0,,RPUNMLPJRHHFFFL76CA,47.73,0.0,6.85,,
潭子區,房地(土地+建物)+車位,台中市潭子區中山路一段１５巷６號八樓之８,12.59,住,,,1010813,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970225,128.31,3,2,2,有,有,5200000,40527,坡道機械,12.98,0,,RPTNMLNKRHHFFFL56CA,69.95,0.0,13.9,,
大雅區,房地(土地+建物),台中市大雅區雅楓街１０１號,36.66,住,,,1010726,土地1建物1車位0,一層，騎樓，地下層,七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0820204,146.68,1,1,1,有,無,2800000,19089,,0.0,0,,RPPOMLKKRHHFFFL58CA,146.68,0.0,0.0,,
龍井區,土地,龍目井段水裡社小段304地號,358.28,其他,,,1010815,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1396,,0.0,0,,RPXNMLRJRHHFFCL96CA,0.0,0.0,0.0,,
沙鹿區,土地,南勢坑段埔子小段539-68地號,112.0,住,,,1010310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5280000,47143,,0.0,0,,RPTPMLRJRHHFFCL76CA,0.0,0.0,0.0,,
沙鹿區,建物,台中市沙鹿區自立路198巷56號,0.0,,,,1010310,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010531,196.28,0,0,0,無,無,2720000,13858,,0.0,0,,RPUPMLRJRHHFFCL86CA,187.1,0.0,9.18,,
清水區,房地(土地+建物),台中市清水區清水區三民路三段363巷2號,78.0,住,,,1010811,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0640715,101.16,0,0,0,無,無,2580000,25504,,0.0,0,,RPTPMLKKRHHFFCL78CA,101.16,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢東路７３１號,127.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,385.85,13,1,14,有,無,19080000,49450,,0.0,0,,RPUNMLTKRHHFFCL96CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢東路７２９號,70.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,332.52,10,1,11,有,無,14080000,42343,,0.0,0,,RPWNMLTKRHHFFCL17CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢東路７２７號,71.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,334.40999999999997,10,1,11,有,無,14600000,43659,,0.0,0,,RPROMLTKRHHFFCL76CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢東路７２５號,71.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,334.40999999999997,10,1,11,有,無,14600000,43659,,0.0,0,,RPSOMLTKRHHFFCL86CA,0.0,0.0,0.0,,
清水區,房地(土地+建物),台中市清水區中社里28鄰建國102號四樓之１,48.06,住,,,1010805,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940927,107.3,2,1,1,有,有,2000000,18639,,0.0,0,,RPSOMLRKRHHFFCL66CA,93.84,0.0,13.46,,
沙鹿區,房地(土地+建物),台中市沙鹿區北勢東路７２３號,72.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，騎樓，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,338.19,10,1,11,有,無,14600000,43171,,0.0,0,,RPWOMLTKRHHFFCL27CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北中五街１２號,118.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,264.31,10,1,11,有,無,12360000,46763,,0.0,0,,RPXOMLTKRHHFFCL37CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北中六街１１號,84.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,382.37,13,1,14,有,無,13000000,33999,,0.0,0,,RPOPMLTKRHHFFCL56CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北中六街９號,54.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,248.13,7,1,8,有,無,9500000,38287,,0.0,0,,RPPPMLTKRHHFFCL66CA,0.0,0.0,0.0,,
沙鹿區,房地(土地+建物),台中市沙鹿區北中六街７號,54.0,住,,,1010820,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物，地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,1010529,248.13,7,1,8,有,無,9500000,38287,,0.0,0,,RPPNMLKLRHHFFCL28CA,0.0,0.0,0.0,,
