鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
太平區,房地(土地+建物),台中市太平區中山路四段２１２巷８弄１１號,103.94,住,,,1011230,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650627,92.7,4,3,2,有,無,5830000,62891,,0.0,0,,RPOTMLRJKHIFFHL56CA,92.7,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區仁和街５巷１０號,261.0,住,,,1020107,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0660302,111.72,4,2,2,有,無,11500000,102936,,0.0,0,,RPWOMLSJKHIFFHL96CA,111.72,0.0,0.0,,
太平區,土地,內湖段302地號,5080.15,農,山坡地保育區,農牧用地,1020110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28496970,5609,,0.0,0,,RPPNMLSKKHIFFHL88CA,0.0,0.0,0.0,,
太平區,土地,溪洲段1075地號,178.04,其他,,,1020116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1884949,10587,,0.0,0,,RPUNMLTKKHIFFHL86CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區大源十九街2巷26號,128.33,其他,一般農業區,甲種建築用地,1020126,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690909,106.08,4,2,2,有,無,6500000,61275,,0.0,0,,RPTOMLLLKHIFFHL78CA,106.08,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區中山路三段53巷47之4號,24.19,住,,,1020114,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710220,82.72,3,2,1,有,無,1670000,20189,,0.0,0,,RPUOMLLLKHIFFHL88CA,73.08,0.0,0.0,,
太平區,土地,新福段559地號,72.45,住,,,1011231,土地2建物0車位0,全,,透天厝,,,,0.0,0,0,1,無,無,5000000,69013,,0.0,0,含未辦保存登記之建物。,RPWNMLLLKHIFFHL98CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區精美路３１３號,62.0,住,,,1020101,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830912,164.54,4,3,3,有,無,5200000,31603,,0.0,0,含增建或未登記建物。後面廚房1~3樓及頂樓前半段,RPXNMLLLKHIFFHL09CA,136.82,6.75,20.97,,
太平區,房地(土地+建物),台中市太平區鵬儀路４１號,92.0,住,,,1011228,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0671115,88.83,2,2,2,有,無,4800000,54036,,0.0,0,含增建或未登記建物。頂樓,RPPOMLLLKHIFFHL38CA,88.83,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區長億里長億八街16號,43.49,住,,,1020102,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0811231,185.87,0,0,2,無,有,4500000,24210,,0.0,0,,RPPOMLKLKHIFFHL28CA,179.97,5.9,0.0,,
太平區,房地(土地+建物),台中市太平區東平路640巷5號4樓,14.98,住,,,1020112,土地2建物2車位0,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820909,113.21000000000001,3,2,2,有,有,2258000,19947,,0.0,0,承租人購買之交易,RPQNMLPLKHIFFHL78CA,80.27,2.4,10.96,,
太平區,房地(土地+建物),台中市太平區東方二街１８巷７號,125.24,住,山坡地保育區,丙種建築用地,1020103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0861103,151.16,4,3,3,有,無,5700000,37708,,0.0,0,,RPSNMLPLKHIFFHL98CA,131.46,0.0,19.7,,
太平區,土地,宜欣段1629地號,193.0,其他,,,1020125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,790000,4093,,0.0,0,,RPOOMLRLKHIFFHL88CA,0.0,0.0,0.0,,
太平區,土地,頭汴坑段30-67地號,2694.0,,山坡地保育區,農牧用地,1011019,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5280000,1960,,0.0,0,,RPTNMLOJLHIFFHL88CA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區南和一街2號5樓之5,14.97,住,,,1020121,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,87.77000000000001,2,1,1,有,有,2000000,22787,,0.0,0,,RPUOMLRJKHIFFAB67DA,55.1,0.0,9.35,,
北屯區,土地,建安段1300-6地號,54.0,住,,,1011224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2365200,43800,,0.0,0,向農田水利會承購之案件。,RPTNMLRJKHIFFBB57DA,0.0,0.0,0.0,,
北區,土地,水源段31-102地號,191.8,住,,,1011102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12530250,65330,,0.0,0,親友、員工或其他特殊關係間之交易。本案權利人共計4人。,RPTOMLQJKHIFFBB57DA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區漢口路五段46號3樓之3,24.11,住,,,1020123,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0930428,86.61,3,2,2,有,無,3120000,36024,,0.0,0,,RPRPMLQJKHIFFBB47DA,68.12,0.0,5.43,,
中區,房地(土地+建物),台中市中區公園路21-5-6號,5.88,住,,,1020122,土地4建物1車位0,五層,十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0580211,80.64,3,1,1,有,無,2300000,28522,,0.0,0,,RPWNMLQJKHIFFAB67DA,80.64,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區北平路三段６８號,12.1,商,,,1011230,土地1建物1車位0,一層，騎樓,九層,店面(店鋪),商業用,鋼筋混凝土造,0850308,93.83000000000001,0,1,1,有,有,9700000,103378,,0.0,0,,RPUOMLRJKHIFFBB77DA,78.04,0.0,0.0,,
北區,房地(土地+建物)+車位,台中市北區學士路277之2號11樓,8.97,住,,,1011231,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980805,135.08,3,2,2,有,有,8800000,65147,坡道機械,8.15,0,,RPPPMLRJKHIFFBB37DA,77.18,1.28,9.3,,
北區,房地(土地+建物),台中市北區錦南街24號11樓,23.11,住,,,1020119,土地8建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0740323,92.89,3,2,2,有,有,3200000,34449,,0.0,0,,RPPRMLRJKHIFFBB57DA,80.52,2.19,10.18,,
北屯區,土地,松觀段884-1地號,139.33,其他,,,1020109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5442360,39061,,0.0,0,包含公共設施保留地之交易。,RPQOMLKLKHIFFBB86DA,0.0,0.0,0.0,,
西屯區,房地(土地+建物),台中市西屯區文心路3段6號6樓之9,5.27,住,,,1020116,土地1建物1車位0,六層,二十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,58.53999999999999,1,1,1,有,有,4080000,69696,,0.0,0,,RPQNMLNJLHIFFCB07DA,32.01,0.76,6.89,,
南屯區,土地,田心段1196-15地號,20.0,住,,,1020121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1694000,84700,,0.0,0,,RPPNMLOJLHIFFCB07DA,0.0,0.0,0.0,,
西屯區,房地(土地+建物)+車位,台中市西屯區河南路4段133號2樓之1,29.97,住,,,1011231,土地1建物1車位2,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,250.43,0,0,2,無,有,16640000,66446,坡道平面,0.0,0,,RPSQMLPLKHIFFCB87DA,113.83,8.08,11.97,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠中路一200號29樓之1,15.43,其他,,,1020110,土地1建物1車位2,二十九層，見其他登記事項,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,294.74,0,0,0,無,有,33000000,111963,坡道平面,0.0,0,本戶為毛胚屋,RPWOMLSKKHIFFCB28DA,167.25,3.47,14.74,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠中路一段200號29樓之3,18.72,其他,,,1011227,土地1建物1車位2,二十九層，見其他登記事項,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,355.63,0,0,0,無,有,43300000,121756,坡道平面,0.0,0,本戶為毛胚屋,RPQPMLSKKHIFFCB77DA,206.98,4.24,15.12,,
西屯區,房地(土地+建物),台中市西屯區福聯街43號,19.83,住,,,1020104,土地1建物1車位0,一層，二層,十四層,店面(店鋪),住商用,鋼筋混凝土造,0831026,110.67,1,1,1,有,無,4900000,44276,,0.0,0,,RPQQMLSJKHIFFCB77DA,79.19,3.89,3.89,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠中路一段198號13樓之5,12.92,其他,,,1020110,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,244.9,3,2,2,有,有,24800000,101266,坡道機械,0.0,0,本戶為裝璜實品屋。,RPQOMLSKKHIFFCB67DA,130.22,7.86,17.75,,
西屯區,房地(土地+建物)+車位,台中市西屯區惠中路一200號19樓之3,14.37,其他,,,1020110,土地1建物1車位2,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,270.53999999999996,3,2,2,有,有,27000000,99800,坡道機械,0.0,0,本戶為精裝修完成屋。,RPUOMLSKKHIFFCB08DA,153.97,4.33,15.12,,
西屯區,房地(土地+建物)+車位,台中市西屯區至善路18巷5號七樓之1,17.49,住,,,1011231,土地6建物1車位1,七層,十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980121,124.65,2,2,2,有,有,6400000,51344,坡道平面,0.0,0,,RPPPMLTKKHIFFCB77DA,60.28,0.76,8.24,,
西屯區,房地(土地+建物)+車位,台中市西屯區大安街１８號８樓之５,17.39,住,,,1020116,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830707,165.75,4,2,2,有,有,8650000,52187,坡道平面,0.0,0,,RPOVMLQJKHIFFCB87DA,106.12,3.68,8.71,,
南屯區,土地,知高段184地號,2996.0,工,,,1020117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49845950,16638,,0.0,0,,RPPSMLRJKHIFFCB77DA,0.0,0.0,0.0,,
清水區,土地,高北段525地號,1591.98,農,,,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,1759,,0.0,0,,RPSNMLQJLHIFFCL58DA,0.0,0.0,0.0,,
大肚區,房地(土地+建物),台中市大肚區自由路484號七樓之六,21.06,住,,,1020124,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820601,101.29,3,2,2,有,有,1680000,16586,,0.0,0,,RPPOMLQJKHIFFCL28DA,65.91,0.0,9.24,,
豐原區,房地(土地+建物),台中市豐原區豐東路250巷63弄18號,87.13,住,,,1020115,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740408,139.69,4,2,2,有,無,5600000,40089,,0.0,0,含增建或未登記建物。,RPQNMLQLKHIFFAL28DA,131.25,0.0,8.44,,
烏日區,土地,學田段105地號,1735.83,農,,,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21003583,12100,,0.0,0,,RPPOMLOJLHIFFGL58DA,0.0,0.0,0.0,,
烏日區,土地,山頂段40地號,22.01,其他,,,1020113,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,266000,12085,,0.0,0,,RPOPMLSJKHIFFGL88DA,0.0,0.0,0.0,,
烏日區,土地,山頂段40地號,330.15,其他,,,1020128,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3994400,12099,,0.0,0,,RPPPMLSJKHIFFGL98DA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區新光里振英街30巷9號5樓之3,23.32,住,,,1020128,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790701,120.34,3,2,2,有,無,1100000,9141,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLRJKHIFFHL78DA,81.61,4.8,11.71,,
太平區,土地,頭汴坑段70-1地號,2889.0,,山坡地保育區,農牧用地,1020104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1385,,0.0,0,,RPQOMLLLKHIFFHL58DA,0.0,0.0,0.0,,
潭子區,土地,復興段461地號,94.43,商,,,1011221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7300000,77306,,0.0,0,,RPRNMLRJLHIFFFL88DA,0.0,0.0,0.0,,
南區,房地(土地+建物),台中市南區南平路３９號１３樓之１３　,3.27,住,,,1020113,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0840510,37.1,1,0,1,有,有,900000,24259,,0.0,0,,RPTPMLPJKHIFFAB37CA,18.43,0.0,5.04,,
西區,房地(土地+建物),台中市西區台中港路一段１２號２１樓之２,18.23,商,,,1020121,土地1建物1車位0,二十一層,二十三層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0870115,300.76,0,0,0,無,有,8650000,28760,,0.0,0,,RPSRMLPJKHIFFAB47CA,195.11,10.98,0.0,,
中區,房地(土地+建物),台中市中區大誠街29號11樓之4,5.75,住,,,1020110,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831110,63.620000000000005,0,0,0,無,有,1200000,18862,,0.0,0,,RPQNMLQJKHIFFAB96CA,48.45,0.0,0.0,,
西區,房地(土地+建物)+車位,台中市西區美村路一段３６號７樓之１,6.33,住,,,1011231,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870507,70.44,1,1,1,有,有,2400000,34072,坡道機械,12.96,0,,RPVNMLQJKHIFFAB47CA,28.7,0.0,7.43,,
中區,房地(土地+建物),台中市中區中華路１段１２１號６樓之２２,1.65,住,,,1020109,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0850520,34.08,1,1,1,有,有,820000,24061,,0.0,0,,RPQOMLQJKHIFFAB07CA,20.21,1.48,1.98,,
南區,土地,番婆段569地號,247.0,住,,,1020105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9713275,39325,,0.0,0,,RPRQMLQJKHIFFAB37CA,0.0,0.0,0.0,,
西區,土地,平民段六小段2-15地號,67.0,住,,,1020109,土地2建物0車位0,全,,透天厝,,,,0.0,0,0,0,無,無,8450000,126119,,0.0,0,地上有未辦保存登記建物,RPTQMLQJKHIFFAB57CA,0.0,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區工學北路１８９號１２樓之１,14.57,住,,,1020119,土地4建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,142.96,3,2,2,有,有,5380000,37633,坡道機械,0.0,0,,RPPQMLQJKHIFFAB17CA,85.09,1.29,11.57,,
南區,房地(土地+建物)+車位,台中市南區大慶街二段６－１６巷３６號２樓之５,12.17,住,,,1020113,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840525,113.91,4,2,2,有,有,3680000,32306,坡道機械,0.0,0,,RPQNMLRJKHIFFAB07CA,69.79,1.35,10.86,,
西區,房地(土地+建物),台中市西區公益路１２４巷１１號五樓,27.26,住,,,1010125,土地1建物2車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770224,103.47,2,2,2,有,有,3100000,29960,,0.0,0,,RPVQMLRJKHIFFAB87CA,82.45,0.0,8.25,,
西區,土地,土庫段10-35地號,65.6,商,,,1020121,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14838000,226189,,0.0,0,,RPQRMLRJKHIFFAB47CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台中市東區建德街１５４號,74.0,住,,,1011203,土地1建物1車位0,全,三層,透天厝,商業用,見其他登記事項,0631121,174.46,6,1,3,無,無,3120000,17884,,0.0,0,,RPRNMLQKKHIFFAB17CA,174.46,0.0,0.0,,
東區,房地(土地+建物),台中市東區建德街１７９一１號,63.0,住,,,1020111,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0591102,94.2,3,2,2,有,無,3360000,35669,,0.0,0,,RPTPMLSJKHIFFAB67CA,94.2,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區三民西路３５７號１５樓,11.74,住,,,1020115,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941011,127.6,3,2,2,有,有,6000000,47022,坡道機械,10.93,0,,RPPPMLTKKHIFFAB47CA,75.49,0.0,10.84,,
西區,房地(土地+建物)+車位,台中市西區臺灣大道二段１８６號五樓之一,19.94,住,,,1011228,土地1建物1車位2,五層,二十五層,辦公商業大樓,商業用,見其他登記事項,0790628,448.21000000000004,5,0,0,有,有,10300000,22980,其他,0.0,0,,RPRPMLTKKHIFFAB67CA,330.61,0.0,11.01,,
南區,土地,下橋子頭段347-29地號,118.7,其他,,,1020114,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6322642,53266,,0.0,0,,RPQNMLTKKHIFFAB37CA,0.0,0.0,0.0,,
西區,房地(土地+建物),台中市西區五權八街１４３號７樓之１２,5.27,住,,,1020121,土地1建物1車位0,七層,九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860311,23.7,1,1,1,有,有,650000,27426,,0.0,0,,RPSNMLLLKHIFFAB86CA,19.93,0.0,3.77,,
南區,房地(土地+建物)+車位,台中市南區大慶街一段２４６之１０號四樓,11.24,商,,,1020105,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970728,61.51,3,2,1,有,無,4600000,74785,坡道平面,23.1,0,,RPROMLLLKHIFFAB86CA,51.52,3.23,6.76,,
西區,房地(土地+建物)+車位,台中市西區昇平里向上路一段７９巷３８號五樓,40.59,住,,,1011230,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011212,379.84000000000003,3,2,3,有,有,31500000,82930,坡道平面,0.0,2700000,,RPRPMLLLKHIFFAB96CA,184.31,14.05,16.7,,
西區,房地(土地+建物)+車位,台中市西區昇平里向上路一段７９巷３８號七樓,40.59,住,,,1011230,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011212,379.84000000000003,3,2,3,有,有,31500000,82930,坡道平面,0.0,2700000,,RPSPMLLLKHIFFAB07CA,184.31,14.05,16.7,,
南區,房地(土地+建物)+車位,台中市南區文心南路９０１巷７號十六樓之一,11.29,住,,,1020107,土地1建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860204,154.92,3,2,2,有,有,4920000,31758,坡道平面,0.0,0,,RPSOMLMLKHIFFAB07CA,84.99,0.0,12.89,,
東區,房地(土地+建物),台中市東區大智路７３號８樓之７,2.21,商,,,1020126,土地2建物1車位0,八層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801001,27.43,1,0,1,有,有,650000,23697,,0.0,0,,RPTNMLRLKHIFFAB57CA,16.98,1.63,0.0,,
南區,房地(土地+建物),台中市南區五權南路４８３號十九樓之八,5.35,住,,,1020120,土地1建物1車位0,十九層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,69.25,2,0,2,有,有,3800000,54874,,0.0,0,,RPQNMLQLKHIFFAB17CA,34.28,0.0,11.26,,
西區,房地(土地+建物),台中市西區民生路５６１號６樓－３,14.08,住,,,1020123,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780213,115.46000000000001,3,2,2,有,有,4380000,37935,,0.0,0,,RPRNMLPLKHIFFAB17CA,86.47,1.12,4.08,,
西區,房地(土地+建物)+車位,台中市西區樂群街２７０號１４樓之４,11.37,住,,,1020109,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850313,143.68,3,2,2,有,有,6400000,44543,坡道平面,0.0,0,,RPQQMLLJLHIFFAB86CA,63.28,4.16,24.04,,
北屯區,房地(土地+建物)+車位,台中市北屯區九龍街41號,25.18,商,,,1020108,土地1建物2車位1,一層，二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811015,170.18,4,2,2,有,有,6800000,39958,坡道平面,0.0,0,,RPSNMLQJKHIFFBB27CA,127.26,0.0,0.0,,
北屯區,房地(土地+建物),台中市北屯區景賢南一路７９號,207.32,住,,,1020116,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0991217,405.53,7,2,6,有,無,29400000,72498,,0.0,0,,RPTNMLQJKHIFFBB37CA,366.47,0.0,39.06,,
北區,房地(土地+建物),台中市北區大義街１０８之４號,30.4,住,,,1020102,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700323,104.3,4,0,4,有,無,3000000,28763,,0.0,0,,RPQNMLQJKHIFFBB07CA,97.42,0.0,0.0,,
北區,房地(土地+建物)+車位,台中市北區綏遠路一段２６號１３樓之７,17.18,住,,,1020113,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880713,152.69,3,2,2,有,有,6900000,45190,坡道機械,0.0,0,,RPXSMLPJKHIFFBB18CA,87.98,0.0,23.26,,
北屯區,房地(土地+建物)+車位,台中市北屯區崇德十六路285號12樓之3,14.48,商,,,1011120,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990927,141.26,3,2,2,有,有,7100000,50262,坡道平面,28.89,0,,RPSRMLQJKHIFFBB67CA,66.3,0.8,9.56,,
北屯區,土地,同榮段1289-2地號,213.0,住,,,1011224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12300000,57746,,0.0,0,農田水利會標購,RPTRMLQJKHIFFBB77CA,0.0,0.0,0.0,,
北區,房地(土地+建物),台中市北區五常街３８０號八樓之４１,3.25,住,,,1020110,土地1建物1車位0,八層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971128,33.839999999999996,1,1,1,有,有,1650000,48759,,0.0,0,,RPVPMLQJKHIFFBB77CA,19.64,0.0,1.17,,
北區,房地(土地+建物),台中市北區五常街３８０號八樓之４０,3.06,住,,,1020103,土地1建物1車位0,八層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971128,30.130000000000003,1,1,1,有,有,1580000,52439,,0.0,0,,RPQQMLQJKHIFFBB37CA,17.02,0.0,1.48,,
北屯區,土地,同榮段2628-1地號,418.21,其他,,,1020123,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14823607,35445,,0.0,0,道路用地,RPTQMLQJKHIFFBB67CA,0.0,0.0,0.0,,
