編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPRVMLPKNHKGFFB09DA,市鎮南段,9.96,都市：其他:第四種商業區,100000,90,持分移轉,01330000
RPPVMLPKNHKGFFB88DA,市鎮南段,13.06,都市：其他:第四種商業區,100000,118,持分移轉,01330000
RPTVMLPKNHKGFFB66DA,市鎮南段,9.96,都市：其他:第四種商業區,100000,90,持分移轉,01330000
RPWVMLPKNHKGFFB96DA,市鎮南段,13.06,都市：其他:第四種商業區,100000,118,持分移轉,01330000
RPQWMLPKNHKGFFB09DA,市鎮南段,13.94,都市：其他:第四種商業區,100000,126,持分移轉,01330000
RPVVMLPKNHKGFFB86DA,市鎮南段,13.06,都市：其他:第四種商業區,100000,118,持分移轉,01330000
RPQNNLPKNHKGFFB28DA,市鎮南段,9.85,都市：其他:第四種商業區,100000,89,持分移轉,01330000
RPTNNLPKNHKGFFB58DA,市鎮南段,10.07,都市：其他:第四種商業區,100000,91,持分移轉,01330000
RPSWMLPKNHKGFFB66DA,市鎮南段,13.94,都市：其他:第四種商業區,100000,126,持分移轉,01330000
RPQONLPKNHKGFFB38DA,市鎮南段,12.73,都市：其他:第四種商業區,100000,115,持分移轉,01330000
RPWNNLPKNHKGFFB88DA,市鎮南段,12.95,都市：其他:第四種商業區,100000,117,持分移轉,01330000
RPUONLPKNHKGFFB78DA,市鎮南段,13.06,都市：其他:第四種商業區,100000,118,持分移轉,01330000
RPVONLPKNHKGFFB88DA,市鎮南段,13.06,都市：其他:第四種商業區,100000,118,持分移轉,01330000
RPVQMLLLLHKGFBB08DA,錦村段,14.33,都市：其他:第二之一種商業區,100000,127,持分移轉,02430000
RPUPMLTKNHKGFFB56DA,市鎮南段,9.96,都市：其他:第四種商業區,100000,90,持分移轉,01330000
RPTPMLTKNHKGFFB09DA,市鎮南段,12.73,都市：其他:第四種商業區,100000,115,持分移轉,01330000
RPOPMLNJLHKGFBB27DA,溝背段,21.62,都市：其他:第二之一種住宅區,100000,609,持分移轉,00150000
RPSQMLTJNHKGFBB58DA,錦村段,14.33,都市：其他:第二之一種商業區,100000,127,持分移轉,02430000
RPPPMLRKKHKGFBB77DA,溝背段,24.06,都市：其他:第二之一種住宅區,100000,678,持分移轉,00150000
RPPPMLNJLHKGFBB37DA,溝背段,22.11,都市：其他:第二之一種住宅區,100000,623,持分移轉,00150000
RPURMLNJLHKGFBB08DA,溝背段,30.60,都市：其他:第二之一種住宅區,100000,862,持分移轉,00150000
RPQPMLNJLHKGFBB47DA,溝背段,21.62,都市：其他:第二之一種住宅區,100000,609,持分移轉,00150000
RPOQMLNJLHKGFBB37DA,溝背段,27.76,都市：其他:第二之一種住宅區,100000,782,持分移轉,00150000
RPOSMLNJLHKGFBB57DA,溝背段,21.15,都市：其他:第二之一種住宅區,100000,596,持分移轉,00150000
RPVQMLNJLHKGFBB08DA,溝背段,30.67,都市：其他:第二之一種住宅區,100000,864,持分移轉,00150000
RPWQMLNJLHKGFBB18DA,溝背段,27.76,都市：其他:第二之一種住宅區,100000,782,持分移轉,00150000
RPQSMLNJLHKGFBB77DA,溝背段,30.67,都市：其他:第二之一種住宅區,100000,864,持分移轉,00150000
RPOOMLNJLHKGFIB87DA,新高鐵段,11.55,都市：其他:商業區,100000,381,持分移轉,00980000
RPOOMLNJLHKGFIB87DA,新高鐵段,8.58,都市：其他:商業區,100000,381,持分移轉,00990000
RPWOMLOJLHKGFIB78DA,新高鐵段,15.86,都市：其他:商業區,100000,523,持分移轉,00980000
RPXOMLOJLHKGFIB88DA,新高鐵段,17.95,都市：其他:商業區,100000,592,持分移轉,00980000
RPWOMLOJLHKGFIB78DA,新高鐵段,11.78,都市：其他:商業區,100000,523,持分移轉,00990000
RPXOMLOJLHKGFIB88DA,新高鐵段,13.34,都市：其他:商業區,100000,592,持分移轉,00990000
RPWNMLNJLHKGFIB58DA,新高鐵段,11.55,都市：其他:商業區,100000,381,持分移轉,00980000
RPWNMLNJLHKGFIB58DA,新高鐵段,8.58,都市：其他:商業區,100000,381,持分移轉,00990000
RPQPOLRLKHKGFBB18DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPTNMLNJLHKGFBB57DA,竹興段,39.21,都市：其他:第一之一種住宅區,100000,763,持分移轉,01930000
RPTOOLRLKHKGFBB38DA,竹興段,36.17,都市：其他:第一之一種住宅區,100000,704,持分移轉,01930000
RPTRMLOJLHKGFBB08DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPOOOLRLKHKGFBB87DA,竹興段,34.68,都市：其他:第一之一種住宅區,100000,675,持分移轉,01930000
RPQOMLSLKHKGFBB97DA,溝背段,30.60,都市：其他:第二之一種住宅區,100000,862,持分移轉,00150000
RPROMLSLKHKGFBB08DA,溝背段,27.76,都市：其他:第二之一種住宅區,100000,782,持分移轉,00150000
RPVSMLNJLHKGFBB28DA,溝背段,27.76,都市：其他:第二之一種住宅區,100000,782,持分移轉,00150000
RPWNMLLJLHKGFBB67DA,溝背段,30.67,都市：其他:第二之一種住宅區,100000,864,持分移轉,00150000
RPUSMLNJLHKGFBB18DA,溝背段,24.06,都市：其他:第二之一種住宅區,100000,678,持分移轉,00150000
RPTPMLNJLHKGFBB77DA,溝背段,30.60,都市：其他:第二之一種住宅區,100000,862,持分移轉,00150000
RPPSMLNJLHKGFBB67DA,溝背段,24.06,都市：其他:第二之一種住宅區,100000,678,持分移轉,00150000
RPQPNLRLKHKGFBB08DA,錦村段,9.03,都市：其他:第二之一種商業區,100000,80,持分移轉,02430000
RPVVMLNJLHKGFBB58DA,溝背段,21.15,都市：其他:第二之一種住宅區,100000,596,持分移轉,00150000
RPPRNLRLKHKGFBB18DA,錦村段,9.03,都市：其他:第二之一種商業區,100000,80,持分移轉,02430000
RPOWNLRLKHKGFBB58DA,錦村段,10.50,都市：其他:第二之一種商業區,100000,93,持分移轉,02430000
RPPQNLRLKHKGFBB08DA,錦村段,10.50,都市：其他:第二之一種商業區,100000,93,持分移轉,02430000
RPPOMLNKLHKGFAB27DA,下橋子頭段,6.17,都市：其他:第一種商業區,100000,376,持分移轉,01240053
RPROMLNKLHKGFAB47DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPPOMLNKLHKGFAB27DA,下橋子頭段,6.29,都市：其他:第二種住宅區,100000,376,持分移轉,02030000
RPROMLNKLHKGFAB47DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPVOMLNKLHKGFAB87DA,下橋子頭段,6.17,都市：其他:第一種商業區,100000,376,持分移轉,01240053
RPTQMLMKLHKGFAB77DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPVOMLNKLHKGFAB87DA,下橋子頭段,6.29,都市：其他:第二種住宅區,100000,376,持分移轉,02030000
RPTQMLMKLHKGFAB77DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPTPMLNKLHKGFAB77DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPOPMLNKLHKGFAB27DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPTPMLNKLHKGFAB77DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPOPMLNKLHKGFAB27DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPOQMLNKLHKGFAB37DA,下橋子頭段,8.95,都市：其他:第一種商業區,100000,546,持分移轉,01240053
RPOQMLNKLHKGFAB37DA,下橋子頭段,9.13,都市：其他:第二種住宅區,100000,546,持分移轉,02030000
RPORMLNKLHKGFAB47DA,下橋子頭段,9.02,都市：其他:第一種商業區,100000,550,持分移轉,01240053
RPORMLNKLHKGFAB47DA,下橋子頭段,9.20,都市：其他:第二種住宅區,100000,550,持分移轉,02030000
RPRSMLNKLHKGFAB87DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPRSMLNKLHKGFAB87DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPSRMLNKLHKGFAB87DA,下橋子頭段,6.17,都市：其他:第一種商業區,100000,376,持分移轉,01240053
RPSRMLNKLHKGFAB87DA,下橋子頭段,6.29,都市：其他:第二種住宅區,100000,376,持分移轉,02030000
RPOPNLNKLHKGFAB37DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPXONLNKLHKGFAB18DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPOPNLNKLHKGFAB37DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPXONLNKLHKGFAB18DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPTNNLNKLHKGFAB67DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPTNNLNKLHKGFAB67DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPUNNLNKLHKGFAB77DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPUNNLNKLHKGFAB77DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPRPNLNKLHKGFAB67DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPRPNLNKLHKGFAB67DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPTNMLRKLHKGFAB97DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPSNMLRKLHKGFAB87DA,下橋子頭段,6.17,都市：其他:第一種商業區,100000,376,持分移轉,01240053
RPTNMLRKLHKGFAB97DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPSNMLRKLHKGFAB87DA,下橋子頭段,6.29,都市：其他:第二種住宅區,100000,376,持分移轉,02030000
RPSQMLKKLHKGFBB57DA,竹興段,32.94,都市：其他:第一之一種住宅區,100000,641,持分移轉,01930000
RPTPNLNKLHKGFAB87DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPTPNLNKLHKGFAB87DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPVNOLRLKHKGFBB48DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPWONLRKLHKGFCB68DA,上石碑段,1.14,都市：其他:第二種住宅區,100000,347,持分移轉,08990009
RPRQMLRKLHKGFAB08DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPWONLRKLHKGFCB68DA,下石碑段,19.87,都市：其他:第二種住宅區,100000,347,持分移轉,23340000
RPRQMLRKLHKGFAB08DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPTSMLRKLHKGFCB68DA,上石碑段,1.32,都市：其他:第二種住宅區,100000,402,持分移轉,08990009
RPTSMLRKLHKGFCB68DA,下石碑段,23.01,都市：其他:第二種住宅區,100000,402,持分移轉,23340000
RPTTMLRKLHKGFCB78DA,上石碑段,1.14,都市：其他:第二種住宅區,100000,347,持分移轉,08990009
RPTTMLRKLHKGFCB78DA,下石碑段,19.87,都市：其他:第二種住宅區,100000,347,持分移轉,23340000
RPWNMLRLLHKGFAB38DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPWNMLRLLHKGFAB38DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPUVMLLKLHKGFBB38DA,錦村段,14.33,都市：其他:第二之一種商業區,100000,127,持分移轉,02430000
RPVOMLLKLHKGFBB77DA,錦村段,10.50,都市：其他:第二之一種商業區,100000,93,持分移轉,02430000
RPRNMLRKLHKGFBB87DA,錦村段,9.03,都市：其他:第二之一種商業區,100000,80,持分移轉,02430000
RPWQOLLKLHKGFBB28DA,錦村段,16.36,都市：其他:第二之一種商業區,100000,145,持分移轉,02430000
RPURMLLLLHKGFBB08DA,溝背段,30.60,都市：其他:第二之一種住宅區,100000,862,持分移轉,00150000
RPVNNLLKLHKGFBB77DA,錦村段,9.03,都市：其他:第二之一種商業區,100000,80,持分移轉,02430000
RPUQMLNKLHKGFFB48DA,銀聯段,27.05,都市：其他:第四種住宅區,10000,188,持分移轉,16110000
RPUTMLRLLHKGFAB78DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
RPUTMLRLLHKGFAB78DA,後壠子段,.54,都市：其他:第二種住宅區,100000,603,持分移轉,01150064
RPXTMLRLLHKGFAB09DA,後壠子段,17.03,都市：其他:第二種住宅區,100000,531,持分移轉,01090000
RPXSMLRLLHKGFAB98DA,後壠子段,27.52,都市：其他:第二種住宅區,100000,858,持分移轉,01090000
RPXTMLRLLHKGFAB09DA,後壠子段,.48,都市：其他:第二種住宅區,100000,531,持分移轉,01150064
RPXSMLRLLHKGFAB98DA,後壠子段,.77,都市：其他:第二種住宅區,100000,858,持分移轉,01150064
RPSWMLRLLHKGFAB88DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPSWMLRLLHKGFAB88DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPOUMLRLLHKGFAB28DA,後壠子段,30.85,都市：其他:第二種住宅區,100000,962,持分移轉,01090000
RPOUMLRLLHKGFAB28DA,後壠子段,.87,都市：其他:第二種住宅區,100000,962,持分移轉,01150064
RPXNNLRLLHKGFAB58DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPXNNLRLLHKGFAB58DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPRPMLKKLHKGFBB37DA,竹興段,32.94,都市：其他:第一之一種住宅區,100000,641,持分移轉,01930000
RPSRMLSJMHKGFBB48DA,太原段,23.97,都市：其他:第三種住宅區。,100000,64,持分移轉,01400000
RPSOMLOKMHKGFAB77DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPUOMLOKMHKGFAB97DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPSOMLOKMHKGFAB77DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPUOMLOKMHKGFAB97DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPVNMLMKMHKGFCB97DA,上石碑段,1.32,都市：其他:第二種住宅區,100000,402,持分移轉,08990009
RPVNMLMKMHKGFCB97DA,下石碑段,23.01,都市：其他:第二種住宅區,100000,402,持分移轉,23340000
RPPUMLMLMHKGFAB97DA,自由段四小段,8.56,都市：其他:第一種商業區,100000,649,持分移轉,00010000
RPPUMLMLMHKGFAB97DA,自由段四小段,.12,都市：其他:第一種商業區,100000,649,持分移轉,00010027
RPPUMLMLMHKGFAB97DA,重慶段四小段,1.77,都市：其他:第一種商業區,100000,649,持分移轉,00550000
RPRPMLMKMHKGFCB77DA,上石碑段,1.14,都市：其他:第二種住宅區,100000,347,持分移轉,08990009
RPRPMLMKMHKGFCB77DA,下石碑段,19.87,都市：其他:第二種住宅區,100000,347,持分移轉,23340000
RPQPMLOKMHKGFAB67DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPRPMLOKMHKGFAB77DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPQPMLOKMHKGFAB67DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPRPMLOKMHKGFAB77DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPQOMLLJNHKGFAB27DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPQOMLLJNHKGFAB27DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPVNMLLJNHKGFAB67DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
RPVNMLLJNHKGFAB67DA,後壠子段,.54,都市：其他:第二種住宅區,100000,603,持分移轉,01150064
RPSRMLMJNHKGFBB97DA,東信段,14.65,都市：其他:第五種住宅區,100000,593,持分移轉,00900000
RPPPMLMJNHKGFBB47DA,東信段,14.82,都市：其他:第五種住宅區,100000,600,持分移轉,00900000
RPVQMLMJNHKGFBB18DA,東信段,14.82,都市：其他:第五種住宅區,100000,600,持分移轉,00900000
RPPRMLMKLHKGFAB47DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPPRMLMKLHKGFAB47DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPOTMLNKLHKGFFB18DA,銀聯段,27.05,都市：其他:第四種住宅區,10000,188,持分移轉,16110000
RPSRMLMKLHKGFAB77DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPSRMLMKLHKGFAB77DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPVPMLLKNHKGFAB97DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPVPMLLKNHKGFAB97DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPWPMLLKNHKGFAB08DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPXPMLLKNHKGFAB18DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPWPMLLKNHKGFAB08DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPXPMLLKNHKGFAB18DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPQRMLMKNHKGFAB77DA,下橋子頭段,9.02,都市：其他:第一種商業區,100000,550,持分移轉,01240053
RPQRMLMKNHKGFAB77DA,下橋子頭段,9.20,都市：其他:第二種住宅區,100000,550,持分移轉,02030000
RPPRMLMKNHKGFAB67DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPPRMLMKNHKGFAB67DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPQQMLLKNHKGFAB57DA,下橋子頭段,9.02,都市：其他:第一種商業區,100000,550,持分移轉,01240053
RPQQMLLKNHKGFAB57DA,下橋子頭段,9.20,都市：其他:第二種住宅區,100000,550,持分移轉,02030000
RPWRMLMKNHKGFAB38DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPWRMLMKNHKGFAB38DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPOTMLMKNHKGFAB77DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPOTMLMKNHKGFAB77DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPRUMLMKNHKGFAB18DA,下橋子頭段,9.02,都市：其他:第一種商業區,100000,550,持分移轉,01240053
RPQSMLMKNHKGFAB87DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPRUMLMKNHKGFAB18DA,下橋子頭段,9.20,都市：其他:第二種住宅區,100000,550,持分移轉,02030000
RPQSMLMKNHKGFAB87DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPVVMLMKNHKGFAB68DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPUUMLMKNHKGFAB48DA,下橋子頭段,6.72,都市：其他:第一種商業區,100000,410,持分移轉,01240053
RPVVMLMKNHKGFAB68DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPUUMLMKNHKGFAB48DA,下橋子頭段,6.86,都市：其他:第二種住宅區,100000,410,持分移轉,02030000
RPXUMLMKNHKGFAB78DA,下橋子頭段,9.02,都市：其他:第一種商業區,100000,550,持分移轉,01240053
RPXUMLMKNHKGFAB78DA,下橋子頭段,9.20,都市：其他:第二種住宅區,100000,550,持分移轉,02030000
RPRNMLMKNHKGFAB47DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPQNNLMKNHKGFAB47DA,下橋子頭段,8.94,都市：其他:第一種商業區,100000,545,持分移轉,01240053
RPRNMLMKNHKGFAB47DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPXWMLMKNHKGFAB98DA,下橋子頭段,6.05,都市：其他:第一種商業區,100000,369,持分移轉,01240053
RPPNNLMKNHKGFAB37DA,下橋子頭段,8.99,都市：其他:第一種商業區,100000,548,持分移轉,01240053
RPQNNLMKNHKGFAB47DA,下橋子頭段,9.12,都市：其他:第二種住宅區,100000,545,持分移轉,02030000
RPXWMLMKNHKGFAB98DA,下橋子頭段,6.17,都市：其他:第二種住宅區,100000,369,持分移轉,02030000
RPPNNLMKNHKGFAB37DA,下橋子頭段,9.17,都市：其他:第二種住宅區,100000,548,持分移轉,02030000
RPOPOLRLKHKGFBB97DA,竹興段,36.17,都市：其他:第一之一種住宅區,100000,704,持分移轉,01930000
RPOPMLQLKHKGFBB67DA,景東段,10.02,都市：其他:第三之一種商業區,100000,266,持分移轉,04240000
RPPOOLRLKHKGFBB97DA,竹興段,36.17,都市：其他:第一之一種住宅區,100000,704,持分移轉,01930000
RPPNMLNJLHKGFBB17DA,竹興段,50.30,都市：其他:第一之一種住宅區,100000,979,持分移轉,01930000
RPXNMLTJNHKGFBB78DA,錦村段,13.54,都市：其他:第二之一種商業區,100000,120,持分移轉,02430000
RPROMLOKNHKGFAB77DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
RPROMLOKNHKGFAB77DA,後壠子段,.54,都市：其他:第二種住宅區,100000,603,持分移轉,01150064
RPQNMLNJLHKGFBB27DA,竹興段,31.86,都市：其他:第一之一種住宅區,100000,620,持分移轉,01930000
RPVNMLNJLHKGFBB77DA,竹興段,31.86,都市：其他:第一之一種住宅區,100000,620,持分移轉,01930000
RPRNMLNJLHKGFBB37DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPUNMLNJLHKGFBB67DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPWNMLNJLHKGFBB87DA,竹興段,39.36,都市：其他:第一之一種住宅區,100000,766,持分移轉,01930000
RPWRMLOJLHKGFBB38DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPSSMLOJLHKGFBB08DA,竹興段,32.94,都市：其他:第一之一種住宅區,200000,1282,持分移轉,01930000
RPRSMLOJLHKGFBB97DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPXRMLOJLHKGFBB48DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPQSMLOJLHKGFBB87DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPUOMLOKLHKGFBB97DA,北屯段,8.97,都市：其他:第二種住宅區,100000,2821,持分移轉,02080061
RPWOMLRLKHKGFBB48DA,錦村段,12.41,都市：其他:第二之一種商業區,100000,110,持分移轉,02430000
RPVOMLOKLHKGFBB08DA,北屯段,8.97,都市：其他:第二種住宅區,100000,2821,持分移轉,02080061
RPWONLRLKHKGFBB58DA,錦村段,9.03,都市：其他:第二之一種商業區,100000,80,持分移轉,02430000
RPVUNLRLKHKGFBB09DA,錦村段,10.50,都市：其他:第二之一種商業區,100000,93,持分移轉,02430000
RPUNOLRLKHKGFBB38DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPROMLNJLHKGFBB47DA,景東段,13.79,都市：其他:第三之一種商業區,100000,366,持分移轉,04240000
RPOOMLNJLHKGFBB17DA,竹興段,32.94,都市：其他:第一之一種住宅區,100000,641,持分移轉,01930000
RPPPMLKKLHKGFBB17DA,竹興段,33.81,都市：其他:第一之一種住宅區,100000,658,持分移轉,01930000
RPTNOLRLKHKGFBB28DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPXPMLKKLHKGFBB97DA,竹興段,38.49,都市：其他:第一之一種住宅區,100000,749,持分移轉,01930000
RPOQMLKKLHKGFBB17DA,竹興段,31.86,都市：其他:第一之一種住宅區,100000,620,持分移轉,01930000
RPQPMLKKLHKGFBB27DA,竹興段,45.32,都市：其他:第一之一種住宅區,100000,882,持分移轉,01930000
RPTPMLKKLHKGFBB57DA,竹興段,37.41,都市：其他:第一之一種住宅區,100000,728,持分移轉,01930000
RPUWMLRKLHKGFCB56DA,上石碑段,1.14,都市：其他:第二種住宅區,100000,347,持分移轉,08990009
RPUWMLRKLHKGFCB56DA,下石碑段,19.87,都市：其他:第二種住宅區,100000,347,持分移轉,23340000
RPRTMLRKLHKGFCB58DA,上石碑段,1.34,都市：其他:第二種住宅區,100000,408,持分移轉,08990009
RPRQMLKKLHKGFBB47DA,竹興段,44.75,都市：其他:第一之一種住宅區,100000,871,持分移轉,01930000
RPRTMLRKLHKGFCB58DA,下石碑段,23.36,都市：其他:第二種住宅區,100000,408,持分移轉,23340000
RPUQMLRKLHKGFAB38DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
RPUQMLRKLHKGFAB38DA,後壠子段,.54,都市：其他:第二種住宅區,100000,603,持分移轉,01150064
RPQQMLKKLHKGFBB37DA,竹興段,33.81,都市：其他:第一之一種住宅區,100000,658,持分移轉,01930000
RPQSMLRKLHKGFCB38DA,上石碑段,1.16,都市：其他:第二種住宅區,100000,354,持分移轉,08990009
RPQSMLRKLHKGFCB38DA,下石碑段,20.27,都市：其他:第二種住宅區,100000,354,持分移轉,23340000
RPVQMLRKLHKGFAB48DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPVQMLRKLHKGFAB48DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPOVMLLKLHKGFBB77DA,錦村段,13.99,都市：其他:第二之一種商業區,100000,124,持分移轉,02430000
RPQONLLKLHKGFBB37DA,錦村段,10.50,都市：其他:第二之一種商業區,100000,93,持分移轉,02430000
RPXRNLLKLHKGFBB38DA,錦村段,10.16,都市：其他:第二之一種商業區,100000,90,持分移轉,02430000
RPSRMLNKLHKGFFB38DA,銀聯段,22.74,都市：其他:第四種住宅區,10000,158,持分移轉,16110000
RPORMLRLLHKGFAB97DA,後壠子段,30.85,都市：其他:第二種住宅區,100000,962,持分移轉,01090000
RPORMLRLLHKGFAB97DA,後壠子段,.87,都市：其他:第二種住宅區,100000,962,持分移轉,01150064
RPUSMLRLLHKGFAB68DA,後壠子段,27.00,都市：其他:第二種住宅區,100000,842,持分移轉,01090000
RPTQMLRLLHKGFAB38DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
RPUSMLRLLHKGFAB68DA,後壠子段,.76,都市：其他:第二種住宅區,100000,842,持分移轉,01150064
RPOTMLRLLHKGFAB18DA,後壠子段,19.69,都市：其他:第二種住宅區,100000,614,持分移轉,01090000
RPTQMLRLLHKGFAB38DA,後壠子段,.54,都市：其他:第二種住宅區,100000,603,持分移轉,01150064
RPOTMLRLLHKGFAB18DA,後壠子段,.55,都市：其他:第二種住宅區,100000,614,持分移轉,01150064
RPWOMLQLLHKGFAB38DA,後壠子段,19.34,都市：其他:第二種住宅區,100000,603,持分移轉,01090000
