編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPUNMLRLPHIFFBB28CA,同榮段,46.00,都市：其他:道路用地,1,1,全筆移轉,17750000
RPXNMLRLPHIFFBB58CA,北屯段,309.50,都市：其他:兒童遊樂場,2,1,持分移轉,05320002
TPXNMLRLPHIFFBB78CA,建業段,52.00,都市：其他:道路用地,1,1,全筆移轉,01590000
RPVNMLRLPHIFFBB38CA,邱厝子段,8.61,都市：其他:道路用地,100,7,持分移轉,00200015
RPVNMLRLPHIFFBB38CA,邱厝子段,13.00,都市：其他:道路用地,2,1,持分移轉,00210466
SPXNMLRLPHIFFBB68CA,青萍段,106.95,都市：其他:道路用地,132480,51335,持分移轉,02330000
RPWNMLRLPHIFFBB48CA,同榮段,6.50,都市：其他:道路用地,2,1,持分移轉,27700000
RPWNMLRLPHIFFBB48CA,陳平段,19.25,都市：其他:道路用地,4,1,持分移轉,07390002
RPWNMLRLPHIFFBB48CA,同榮段,19.25,都市：其他:道路用地,4,1,持分移轉,18260000
RPWNMLRLPHIFFBB48CA,松竹段,19.80,都市：其他:道路用地,100,12,持分移轉,04250000
RPWNMLRLPHIFFBB48CA,賴厝?段,31.85,都市：其他:道路用地,13,2,持分移轉,00860084
RPWNMLRLPHIFFBB48CA,錦村段,13.07,都市：其他:道路用地,2298,15,持分移轉,03280004
RPVQMLPKPHIFFCB48CA,永定段,17.00,都市：其他:道路用地,1,1,全筆移轉,00380000
RPXOMLPKPHIFFCB48CA,上石碑段,39.18,都市：住,100000,75,持分移轉,05410000
RPTQMLMKPHIFFCB97CA,下石碑段,15.02,都市：住,10000,218,持分移轉,16650020
RPRNMLPKPHIFFCB77CA,大新段,11.37,都市：商,10000,25,持分移轉,08530000
RPOOMLPKPHIFFCB57CA,大新段,13.45,都市：住,10000,79,持分移轉,06060000
RPQNMLSKPHIFFCB97CA,上石碑段,.80,都市：其他:道路用地,5,1,持分移轉,11060006
RPQNMLSKPHIFFCB97CA,上石碑段,.80,都市：其他:道路用地,5,1,持分移轉,11060006
RPQNMLSKPHIFFCB97CA,上石碑段,2.40,都市：其他:道路用地,5,3,持分移轉,11060006
RPQNMLSKPHIFFCB97CA,上石碑段,1.00,都市：其他:道路用地,5,1,持分移轉,11110002
RPQNMLSKPHIFFCB97CA,上石碑段,1.00,都市：其他:道路用地,5,1,持分移轉,11110002
RPQNMLSKPHIFFCB97CA,上石碑段,3.00,都市：其他:道路用地,5,3,持分移轉,11110002
RPQNMLSKPHIFFCB97CA,順安段,.99,都市：其他:道路用地,27200,20,持分移轉,02720000
RPQNMLSKPHIFFCB97CA,順安段,.99,都市：其他:道路用地,27200,20,持分移轉,02720000
RPQNMLSKPHIFFCB97CA,順安段,2.97,都市：其他:道路用地,27200,60,持分移轉,02720000
RPQNMLSKPHIFFCB97CA,順安段,.76,都市：其他:道路用地,27200,20,持分移轉,02920000
RPQNMLSKPHIFFCB97CA,順安段,.76,都市：其他:道路用地,27200,20,持分移轉,02920000
RPQNMLSKPHIFFCB97CA,順安段,2.28,都市：其他:道路用地,27200,60,持分移轉,02920000
RPQNMLSKPHIFFCB97CA,順安段,.08,都市：其他:道路用地,27200,20,持分移轉,02930000
RPQNMLSKPHIFFCB97CA,順安段,.08,都市：其他:道路用地,27200,20,持分移轉,02930000
RPQNMLSKPHIFFCB97CA,順安段,.24,都市：其他:道路用地,27200,60,持分移轉,02930000
RPVQMLKMPHIFFBB08CA,邱厝子段,4.62,都市：其他:道路用地,1213,12,持分移轉,00060071
RPVQMLKMPHIFFBB08CA,錦村段,12.00,都市：其他:道路用地,1,1,全筆移轉,01320342
RPVQMLKMPHIFFBB08CA,錦村段,12.00,都市：其他:道路用地,1,1,全筆移轉,01320343
RPVQMLKMPHIFFBB08CA,文正段,10.40,都市：其他:道路用地,5,2,持分移轉,00770016
RPVQMLKMPHIFFBB08CA,文正段,10.80,都市：其他:道路用地,5,2,持分移轉,00770017
RPVQMLKMPHIFFBB08CA,文正段,5.60,都市：其他:道路用地,5,1,持分移轉,00770018
RPVQMLKMPHIFFBB08CA,文正段,5.80,都市：其他:道路用地,5,1,持分移轉,00770019
RPVQMLKMPHIFFBB08CA,松竹段,33.00,都市：其他:道路用地,10,2,持分移轉,04250000
RPUPMLPKPHIFFCB28CA,惠順段,29.62,都市：商,1000000,7608,持分移轉,00550000
RPTPMLTKPHIFFCB58CA,中仁段,19.15,都市：住,10000,456,持分移轉,05370002
RPUQMLSKPHIFFCB68CA,廣福段,52.87,都市：農,1,1,全筆移轉,07120008
RPUQMLSKPHIFFCB68CA,廣福段,147.95,都市：農,1,1,全筆移轉,07310001
RPUQMLSKPHIFFCB68CA,廣福段,341.85,都市：農,1,1,全筆移轉,07320000
RPUQMLSKPHIFFCB68CA,廣福段,114.27,都市：農,1,1,全筆移轉,07360000
RPUQMLSKPHIFFCB68CA,廣福段,114.27,都市：農,1,1,全筆移轉,07360001
RPSRMLSKPHIFFCB58CA,中正段,6.36,都市：商,100000,158,持分移轉,01550000
RPRPMLKMPHIFFBB57CA,軍福段,583.13,都市：商,1,1,全筆移轉,01380000
RPXQMLNJPHIFFCB38CA,惠智段,87.51,都市：住,1,1,全筆移轉,01220001
RPTPMLMLPHIFFCB97CA,大進段,9.95,都市：住,20000,564,持分移轉,05960000
RPXQMLNJPHIFFCB38CA,惠智段,21.65,都市：住,100000,3800,持分移轉,01220005
RPOPMLOJPHIFFCB47CA,國安段,4.60,都市：住,10000,53,持分移轉,05900000
RPXOMLNJPHIFFCB18CA,西屯段,3.31,都市：住,1000000,1163,持分移轉,22950000
RPPQMLNJPHIFFCB57CA,大墩段,22.32,都市：住,10000,400,持分移轉,00560000
RPQOMLOJPHIFFCB57CA,寶山段,20.63,都市：住,10000,293,持分移轉,03030000
RPQOMLOJPHIFFCB57CA,寶山段,.62,都市：住,10000,293,持分移轉,03040000
RPQOMLOJPHIFFCB57CA,寶山段,.70,都市：住,10000,293,持分移轉,03050001
RPXOMLQKPHIFFAB38CA,樹子腳段,3.89,都市：住,300000,352,持分移轉,00390000
RPPOMLOJPHIFFCB47CA,國安段,26.03,都市：住,100000,77,持分移轉,05990000
RPSRMLMKPHIFFCB97CA,惠國段,45.86,都市：其他:第3種新市政專用區,200000,2866,持分移轉,00550001
RPVQMLOJPHIFFCB28CA,西屯段,11.73,都市：住,10000,69,持分移轉,23900004
RPSRMLOJPHIFFCB08CA,民安段,11.58,都市：住,100000,477,持分移轉,18860000
RPRRMLOJPHIFFCB97CA,國安段,5.70,都市：住,10000,96,持分移轉,01690002
RPQRMLPJPHIFFCB97CA,豐富段,229.62,都市：住,1,1,全筆移轉,03980000
RPWQMLPJPHIFFCB48CA,大新段,35.15,都市：住,10000,177,持分移轉,02910000
RPXRMLOJPHIFFCB58CA,國安段,3.84,都市：住,10000,15,持分移轉,02920002
RPRNMLRJPHIFFCB87CA,上石碑段,3.96,都市：商,100000,296,持分移轉,17900000
RPRNMLRJPHIFFCB87CA,上石碑段,3.54,都市：商,100000,296,持分移轉,18000007
RPTNMLRJPHIFFCB08CA,惠智段,14.41,都市：住,10000,70,持分移轉,01670000
RPSNMLRJPHIFFCB97CA,國安段,11.99,都市：住,10000,41,持分移轉,05930493
RPOSMLPJPHIFFCB87CA,民安段,19.83,都市：住,10000,186,持分移轉,18700000
RPPNMLPKPHIFFCB57CA,惠民段,37.21,都市：其他:,100000,2654,持分移轉,00590000
RPPSMLPJPHIFFCB97CA,上石碑段,5.30,都市：住,10000,114,持分移轉,11840000
RPQNMLQJPHIFFCB67CA,民安段,22.63,都市：住,100000,580,持分移轉,18860002
RPWNMLQJPHIFFCB28CA,民安段,22.63,都市：住,100000,580,持分移轉,18860002
RPRPMLRJPHIFFCB08CA,上石碑段,19.65,都市：住,100000,370,持分移轉,15110000
RPUNMLSJPHIFFCB28CA,西屯段,9.07,都市：住,10000,31,持分移轉,07750000
RPXPMLSJPHIFFCB78CA,民安段,140.23,都市：住,1,1,全筆移轉,19160002
RPQSMLTKPHIFFCB58CA,惠來厝段,21.30,都市：住,100000,858,持分移轉,00160000
RPPOMLSJPHIFFCB87CA,黎明段,10.08,都市：住,100000,190,持分移轉,01030000
RPSOMLTJPHIFFCB28CA,中正段,7.76,都市：商,100000,193,持分移轉,01550000
RPTQMLSJPHIFFCB48CA,三塊厝段,8.29,都市：住,1000000,1326,持分移轉,11140000
RPVNMLKKPHIFFCB67CA,上石碑段,7.10,都市：住,100000,252,持分移轉,27710000
RPORMLKKPHIFFCB37CA,西屯段,13.85,都市：住,100000,375,持分移轉,23100000
RPRNMLQJPHIFFCB77CA,民安段,16.82,都市：住,100000,431,持分移轉,18860002
RPXOMLKKPHIFFCB97CA,上石碑段,6.10,都市：商,100000,174,持分移轉,27700000
RPRNMLKKPHIFFCB27CA,惠國段,15.83,都市：其他:第六種新市政中心專用區,10000,125,持分移轉,01240000
RPVNMLMKPHIFFCB87CA,惠國段,34.29,都市：其他:,100000,2045,持分移轉,00380000
RPVQMLLKPHIFFCB08CA,西屯段,4.70,都市：住,100000,363,持分移轉,20320041
RPWOMLLKPHIFFCB97CA,惠來厝段,9.84,都市：住,100000,233,持分移轉,03150000
RPOQMLNLPHIFFCB67CA,國安段,7.11,都市：住,10000,13,持分移轉,05930491
RPVRMLTJPHIFFCB88CA,豐功段,16.79,都市：住,40,2,持分移轉,01960010
RPVRMLTJPHIFFCB88CA,豐功段,73.80,都市：住,1,1,全筆移轉,01960015
RPOOMLKMPHIFFBB17CA,賴厝?段,7.00,都市：其他:,2,1,持分移轉,02220123
RPPNMLSLPHIFFCB97CA,中仁段,2.52,都市：商,100000,163,持分移轉,03360000
RPUNMLQJPHIFFCB08CA,民安段,26.18,都市：住,100000,671,持分移轉,18860002
RPSNMLQJPHIFFCB87CA,民安段,22.63,都市：住,100000,580,持分移轉,18860002
RPTNMLQJPHIFFCB97CA,民安段,15.49,都市：住,100000,397,持分移轉,18860002
RPROMLTLPHIFFBB28CA,軍福段,393.17,都市：商,1,1,全筆移轉,01370002
RPROMLTLPHIFFBB28CA,軍福段,16.76,都市：商,1,1,全筆移轉,01370003
RPPSMLNLPHIFFCB97CA,惠民段,27.16,都市：其他:第六種新市政中心專用區,10000,194,持分移轉,00220000
RPQSMLNLPHIFFCB08CA,惠民段,27.02,都市：其他:第六種新市政中心專用區,10000,193,持分移轉,00220000
RPSNMLOLPHIFFCB87CA,上石碑段,12.36,都市：住,100000,781,持分移轉,27410000
RPPNMLKLPHIFFAL97CA,社口段,36.00,都市：農,2170,360,持分移轉,00620000
RPPNMLKLPHIFFAL97CA,社口段,211.00,都市：農,1,1,全筆移轉,00620008
RPUUMLKMPHIFFCB48CA,惠順段,4619.68,都市：商,1,1,全筆移轉,00050000
RPPOMLTKPHIFFAL88CA,豐原段,67.00,都市：住,1,1,全筆移轉,09060048
RPPPMLSKPHIFFAL88CA,一心段,10.04,都市：住,100000,150,持分移轉,06740000
RPWOMLSKPHIFFAL86CA,向陽段,20.97,都市：商,10000,450,持分移轉,01930000
RPSNMLTLPHIFFAL56CA,福陽段,97.41,都市：住,1,1,全筆移轉,00510003
RPROMLQLPHIFFAL88CA,朝陽段,98.22,都市：住,1,1,全筆移轉,02240000
RPROMLLKPHIFFAL28CA,鎮宮段,418.50,都市：農,1,1,全筆移轉,01170000
RPROMLLKPHIFFAL28CA,鎮宮段,226.75,都市：農,1,1,全筆移轉,01170007
RPPNMLMKPHIFFAL08CA,北陽段,75.00,都市：住,1,1,全筆移轉,05340000
RPWOMLKKPHIFFAL68CA,豐原段,59.00,都市：商,1,1,全筆移轉,05300001
RPQOMLMKPHIFFAL28CA,鳳山段,89.51,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02670000
RPVOMLTJPHIFFAL76CA,社南段,86.00,都市：住,1,1,全筆移轉,01880004
RPPOMLSJPHIFFAL68CA,車路墘段車路墘小段,77.00,都市：住,1,1,全筆移轉,00140076
RPROMLSJPHIFFAL88CA,牛稠坑段,124.00,非都市：特定專用區 ; 非都市編定：特定目的事業用地,1,1,全筆移轉,01210371
RPOOMLPJPHIFFAL28CA,福隆段,78.30,都市：住,1,1,全筆移轉,11080010
RPUNMLPJPHIFFAL78CA,豐圳段,897.60,都市：農,1,1,全筆移轉,06640000
RPSNMLOJPHIFFAL48CA,建成段,27.23,都市：住,11472,157,持分移轉,11680000
RPPOMLPJPHIFFAL38CA,車路墘段車路墘小段,92.00,都市：住,1,1,全筆移轉,00160033
RPTNMLQJPHIFFAL78CA,三豐段,130.52,都市：住,1,1,全筆移轉,01660000
RPUNMLQJPHIFFAL88CA,七塊厝段,5172.00,都市：其他:特定農業區,1,1,全筆移轉,02570022
RPWNMLPJPHIFFAL98CA,大社東段,92.82,都市：住,3,1,持分移轉,06590000
RPWNMLPJPHIFFAL98CA,大社東段,12.64,都市：其他:道路用地,3,1,持分移轉,06600000
RPWNMLPJPHIFFAL98CA,大社東段,1.82,都市：其他:道路用地,3,1,持分移轉,06610000
RPWNMLPJPHIFFAL98CA,大社東段,10.81,都市：住,3,1,持分移轉,06620000
RPVNMLQJPHIFFAL98CA,七塊厝段,381.00,都市：其他:特定農業區,1,1,全筆移轉,02570003
RPQOMLSJPHIFFAL78CA,南嵩段,107.33,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01100000
RPQOMLSJPHIFFAL78CA,南嵩段,99.24,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01110000
RPQOMLKKPHIFFAL08CA,牛稠坑段,165.00,非都市：山坡地保育區 ; 非都市編定：特定目的事業用地,1,1,全筆移轉,01780098
RPUOMLTJPHIFFAL66CA,民富段,.36,都市：住,12,1,持分移轉,11220000
RPUOMLTJPHIFFAL66CA,民富段,24.46,都市：住,12,1,持分移轉,11230000
RPUOMLTJPHIFFAL66CA,民富段,65.63,都市：住,1,1,全筆移轉,11340000
RPTNMLQLPHIFFAL98CA,北庄段,68.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,01340019
RPTNMLLKPHIFFAL38CA,豐原段,120.00,都市：商,1,1,全筆移轉,06750202
RPSNMLSKPHIFFAL98CA,四塊厝段,1044.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,04120009
RPQNMLKLPHIFFAL08CA,豐原段,24.00,都市：住,1,1,全筆移轉,00120005
RPQNNLKMPHIFFCB47CA,大進段,10.76,都市：住,10000,158,持分移轉,00920000
RPQNNLKMPHIFFCB47CA,大進段,9.42,都市：住,10000,158,持分移轉,00960000
RPSNNLKMPHIFFCB67CA,寶山段,6.86,都市：住,100000,148,持分移轉,08840000
RPXQMLKMPHIFFCB38CA,上石碑段,21.88,都市：商,1000000,1893,持分移轉,26710000
RPRRMLKMPHIFFCB87CA,上石碑段,21.67,都市：商,1000000,1875,持分移轉,26710000
RPORMLKMPHIFFCB57CA,上石碑段,19.56,都市：商,1000000,1692,持分移轉,26710000
RPPRMLKMPHIFFCB67CA,上石碑段,19.06,都市：商,1000000,1649,持分移轉,26710000
RPSQMLQKPHIFFCB28CA,上石碑段,4.81,都市：商,100000,360,持分移轉,17900000
RPSQMLQKPHIFFCB28CA,上石碑段,4.30,都市：商,100000,360,持分移轉,18000007
RPPPMLLMPHIFFCB57CA,大進段,68.00,都市：住,1,1,全筆移轉,08180023
RPPPMLLMPHIFFCB57CA,大進段,34.66,都市：住,10000,1195,持分移轉,08180026
RPRPMLLMPHIFFCB77CA,大進段,89.00,都市：住,1,1,全筆移轉,08180025
RPRPMLLMPHIFFCB77CA,大進段,34.66,都市：住,10000,1195,持分移轉,08180026
RPQPMLLMPHIFFCB67CA,大進段,34.66,都市：住,10000,1195,持分移轉,08180026
RPQPMLLMPHIFFCB67CA,大進段,68.00,都市：住,1,1,全筆移轉,08180030
RPSRMLKMPHIFFCB97CA,上石碑段,23.58,都市：商,1000000,2040,持分移轉,26710000
RPUPMLLMPHIFFCB08CA,大進段,34.66,都市：住,10000,1195,持分移轉,08180026
RPUPMLLMPHIFFCB08CA,大進段,68.00,都市：住,1,1,全筆移轉,08180029
RPPOMLLMPHIFFCB47CA,大進段,80.00,都市：住,1,1,全筆移轉,08180000
RPPOMLLMPHIFFCB47CA,大進段,3.19,都市：住,10000,110,持分移轉,08180026
RPWSMLKMPHIFFCB48CA,上石碑段,19.52,都市：商,1000000,1689,持分移轉,26710000
RPOTMLKMPHIFFCB77CA,惠信段,12.58,都市：住,100000,479,持分移轉,00550000
RPXSMLKMPHIFFCB58CA,上石碑段,19.48,都市：商,1000000,1685,持分移轉,26710000
RPTRMLKMPHIFFCB08CA,上石碑段,29.26,都市：商,1000000,2532,持分移轉,26710000
RPRSMLKMPHIFFCB97CA,上石碑段,22.23,都市：商,1000000,1923,持分移轉,26710000
RPOOMLTLPHIFFCB08CA,民安段,18.95,都市：住,10000,85,持分移轉,16750019
RPXWMLKMPHIFFCB98CA,西屯段,3.19,都市：商,100000,94,持分移轉,09320000
RPXWMLKMPHIFFCB98CA,西屯段,3.19,都市：商,100000,94,持分移轉,09320000
RPWNMLOLPHIFFCB28CA,豐樂段,114.00,都市：住,1,1,全筆移轉,02780000
RPPQMLNLPHIFFCB77CA,惠禮段,28.42,都市：住,100000,841,持分移轉,00420000
RPSSMLKMPHIFFCB08CA,上石碑段,39.96,都市：商,1000000,3457,持分移轉,26710000
RPWQMLNLPHIFFCB48CA,西屯段,90.03,都市：其他:道路用地,192,129,持分移轉,30690002
RPUNMLLKPHIFFCB67CA,黎明段,18.43,都市：住,10000,139,持分移轉,02490000
RPSRMLKKPHIFFCB77CA,廣明段,3.69,都市：住,100000,136,持分移轉,06100000
RPQSMLKMPHIFFCB87CA,上石碑段,19.48,都市：商,1000000,1685,持分移轉,26710000
RPORMLOLPHIFFCB87CA,惠國段,27.17,都市：其他:第七種新市政中心專用區,1000000,8639,持分移轉,01590000
RPTRMLKKPHIFFCB87CA,上石碑段,39.18,都市：住,100000,75,持分移轉,05410000
RPWRMLTJPHIFFCB98CA,中正段,91.56,都市：商,10000,339,持分移轉,01340000
RPTPMLTJPHIFFCB48CA,永富段,572.92,都市：住,1,1,全筆移轉,02490000
RPVQMLSJPHIFFCB68CA,上石碑段,4.81,都市：商,100000,360,持分移轉,17900000
RPVQMLSJPHIFFCB68CA,上石碑段,4.30,都市：商,100000,360,持分移轉,18000007
RPOOMLTJPHIFFCB87CA,上石碑段,17.81,都市：住,10000,86,持分移轉,16170000
RPXNMLSJPHIFFCB58CA,大新段,13.45,都市：住,100000,1770,持分移轉,03840003
RPUPMLSJPHIFFCB48CA,廣順段,3431.75,都市：農,1,1,全筆移轉,01550000
RPSNMLRLPHIFFCB18CA,國安段,39.59,都市：其他:停車場用地,4800,358,持分移轉,02200002
RPSNMLRLPHIFFCB18CA,國安段,16.16,都市：其他:停車場用地,4800,1114,持分移轉,02220000
RPTNMLRLPHIFFCB28CA,廣昌段,19.54,都市：其他:道路用地,2,1,持分移轉,05890001
RPTNMLRLPHIFFCB28CA,廣昌段,37.58,都市：其他:道路用地,2,1,持分移轉,06530001
RPXNMLQJPHIFFCB38CA,下石碑段,22.68,都市：住,22,1,持分移轉,08580047
RPRSMLPJPHIFFCB18CA,信安段,19.25,都市：住,10000,46,持分移轉,06510000
RPRSMLPJPHIFFCB18CA,信安段,1.27,都市：其他:道路用地,10000,46,持分移轉,06510001
RPXPMLPJPHIFFCB48CA,黎明段,52.00,都市：住,1,1,全筆移轉,13460000
RPOQMLOJPHIFFCB57CA,鎮安段,566.00,都市：農,1,1,全筆移轉,04700000
RPRQMLOJPHIFFCB87CA,惠民段,15.13,都市：住,100000,251,持分移轉,00040000
RPTPMLNLPHIFFCB08CA,惠禮段,37.85,都市：住,100000,1120,持分移轉,00420000
RPUPMLMLPHIFFCB08CA,中正段,8.49,都市：商,100000,211,持分移轉,01550000
RPTOMLRJPHIFFCB18CA,上石碑段,12.03,都市：商,100000,264,持分移轉,17730000
RPORMLMLPHIFFCB67CA,國安段,10.39,都市：住,10000,19,持分移轉,05930491
RPOSMLKMPHIFFCB67CA,上石碑段,21.91,都市：商,1000000,1896,持分移轉,26710000
RPPSMLKMPHIFFCB77CA,上石碑段,19.82,都市：商,1000000,1715,持分移轉,26710000
RPQOMLOLPHIFFCB77CA,新富段,180.39,都市：住,1,1,全筆移轉,00490000
RPTSMLKMPHIFFCB18CA,上石碑段,27.80,都市：商,1000000,2405,持分移轉,26710000
RPQNMLTKPHIFFCB08CA,西屯段,115.76,都市：住,100000,2979,持分移轉,22710012
RPRPMLNLPHIFFCB87CA,惠禮段,38.86,都市：住,100000,1150,持分移轉,00420000
RPSNMLLLPHIFFCB57CA,上石碑段,10.39,都市：商,100000,515,持分移轉,27740000
RPVOMLKLPHIFFCB87CA,國安段,15.53,都市：住,10000,29,持分移轉,05930066
RPSQMLSKPHIFFCB48CA,西屯段,11.59,都市：住,4800,180,持分移轉,11870000
RPWOMLTKPHIFFCB78CA,豐富段,14.41,都市：商,30000,555,持分移轉,04240000
RPUQMLTJPHIFFCB68CA,大明段,8.33,都市：住,10000,332,持分移轉,00600000
RPXOMLNLPHIFFCB38CA,惠禮段,38.86,都市：住,100000,1150,持分移轉,00420000
RPSNMLSKPHIFFCB18CA,大新段,10.62,都市：商,10000,105,持分移轉,03710000
RPOOMLNLPHIFFCB47CA,惠禮段,30.75,都市：住,100000,910,持分移轉,00420000
RPQNMLRKPHIFFCB87CA,中仁段,64.00,都市：住,1,1,全筆移轉,04700016
RPQNMLRKPHIFFCB87CA,中仁段,17.20,都市：住,10000,910,持分移轉,04700021
RPQPMLQKPHIFFCB97CA,大進段,19.55,都市：住,100000,431,持分移轉,07950000
RPXNMLPKPHIFFCB38CA,保安段,11.15,都市：商,1000000,8656,持分移轉,09930000
RPXNMLPKPHIFFCB38CA,保安段,9.03,都市：住,1000000,8656,持分移轉,09940000
RPOPMLRKPHIFFCB87CA,上石碑段,13.55,都市：商,100000,952,持分移轉,17810000
RPTNMLTKPHIFFCB38CA,山子腳段,743.76,都市：其他:1.道路用地2.第一種乙種工業區,160,13,持分移轉,02870003
RPTNMLTKPHIFFCB38CA,山子腳段,743.76,都市：其他:1.道路用地2.第一種乙種工業區,160,13,持分移轉,02870003
RPTNMLTKPHIFFCB38CA,山子腳段,343.28,都市：其他:1.道路用地2.第一種乙種工業區,80,3,持分移轉,02870003
RPTNMLNKPHIFFCB77CA,大進段,7.58,都市：住,10000,33,持分移轉,07880000
RPTQMLTKPHIFFCB68CA,中仁段,18.08,都市：住,10000,776,持分移轉,04740000
RPPQMLMKPHIFFCB57CA,西屯段,20.60,都市：商,1000000,7685,持分移轉,24250000
RPOQMLPKPHIFFCB77CA,田心段,19.69,都市：住,10000,88,持分移轉,08180004
RPUOMLQKPHIFFCB28CA,西屯段,10.68,都市：住,10000,91,持分移轉,27480000
RPWRMLTKPHIFFCB09CA,惠民段,22.51,都市：住,100000,440,持分移轉,00480000
RPSOMLTLPHIFFBB38CA,大學段,152.10,都市：其他:風景區,10000,252,持分移轉,02990000
RPSOMLTLPHIFFBB38CA,大學段,251.93,都市：其他:風景區,1,1,全筆移轉,03320000
RPOOMLTLPHIFFBB97CA,邱厝子段,20.58,都市：住,10000,123,持分移轉,00650000
RPOSMLTKPHIFFCB38CA,惠民段,21.03,都市：住,100000,411,持分移轉,00480000
RPSOMLSKPHIFFCB28CA,信安段,8.80,都市：住,10000,25,持分移轉,08570004
RPSQMLPLPHIFFBB18CA,賴厝?段,11.49,都市：住,3000,146,持分移轉,01790000
RPSQMLPLPHIFFBB18CA,賴厝?段,2.68,都市：住,3000,146,持分移轉,01790009
RPSQMLPLPHIFFBB18CA,賴厝?段,1.27,都市：住,3000,146,持分移轉,01790024
RPSQMLPLPHIFFBB18CA,賴厝?段,2.73,都市：住,3000,146,持分移轉,01790029
RPSOMLNLPHIFFCB87CA,惠禮段,31.09,都市：住,100000,920,持分移轉,00420000
RPQPMLPKPHIFFCB87CA,三塊厝段,14.20,都市：住,10000,183,持分移轉,12430000
RPQPMLPKPHIFFCB87CA,三塊厝段,20.84,都市：住,10000,183,持分移轉,12430001
RPRPMLPKPHIFFCB97CA,三塊厝段,10.48,都市：住,10000,135,持分移轉,12430000
RPRPMLPKPHIFFCB97CA,三塊厝段,15.38,都市：住,10000,135,持分移轉,12430001
RPQOMLNLPHIFFCB67CA,惠禮段,31.09,都市：住,100000,920,持分移轉,00420000
RPQQMLPLPHIFFBB97CA,乾溝子段,33.55,都市：住,100000,2071,持分移轉,01330002
RPVQMLMKPHIFFCB18CA,大新段,28.02,都市：住,10000,75,持分移轉,03200000
RPUNMLRJPHIFFBB08CA,松昌段,16.23,都市：商,100000,707,持分移轉,04870000
RPWNMLTLPHIFFBB68CA,東信段,15.66,都市：住,100000,1044,持分移轉,00970005
RPSNMLRJPHIFFBB87CA,東義段,118.00,都市：商,1,1,全筆移轉,01830007
RPSNMLQJPHIFFBB77CA,文正段,95.00,都市：住,1,1,全筆移轉,01180054
RPPQMLSJPHIFFBB97CA,賴厝?段,1.43,都市：住,10000,2,持分移轉,03440000
RPUQMLPJPHIFFBB18CA,太順段,111.96,都市：住,1,1,全筆移轉,01570008
RPQSMLPJPHIFFBB97CA,軍福段,165.62,都市：住,1,1,全筆移轉,01780000
RPOQMLPJPHIFFBB57CA,賴厝?段,.42,都市：住,10000,77,持分移轉,04170074
RPOQMLPJPHIFFBB57CA,邱厝子段,11.53,都市：住,10000,77,持分移轉,00270008
RPUQMLSJPHIFFBB48CA,建和段,16.57,都市：住,10000,82,持分移轉,08500000
RPPPMLTJPHIFFBB97CA,太和段,491.05,都市：住,1,1,全筆移轉,00660000
RPRTMLTJPHIFFBB58CA,錦村段,25.31,都市：住,10000,100,持分移轉,02130007
RPTNMLTLPHIFFBB38CA,長春段,18.56,都市：住,32,1,持分移轉,00200034
RPTNMLTLPHIFFBB38CA,長春段,43.00,都市：住,1,1,全筆移轉,00200076
RPQSMLKMPHIFFBB77CA,中德段,220.00,都市：住,1,1,全筆移轉,02880000
RPPRMLTJPHIFFBB18CA,錦村段,79.00,都市：住,1,1,全筆移轉,00060014
RPVOMLLKPHIFFBB77CA,中清段,24.41,都市：住,10000,85,持分移轉,01030000
RPQNMLLKPHIFFBB17CA,賴厝?段,2.86,都市：住,10000,15,持分移轉,04380000
RPVPMLLKPHIFFBB87CA,錦村段,76.00,都市：住,1,1,全筆移轉,01930109
RPVPMLKKPHIFFBB77CA,賴厝?段,34.52,都市：住,25,1,持分移轉,00470021
RPVPMLKKPHIFFBB77CA,賴厝?段,5.84,都市：其他:道路用地,25,1,持分移轉,00470061
RPXQMLPKPHIFFBB58CA,松昌段,20.38,都市：商,100000,888,持分移轉,04870000
RPORMLPKPHIFFBB77CA,松昌段,16.23,都市：商,100000,707,持分移轉,04870000
RPPRMLPKPHIFFBB87CA,松昌段,20.38,都市：商,100000,888,持分移轉,04870000
RPRPMLSKPHIFFBB18CA,賴厝?段,10.01,都市：住,10000,14,持分移轉,03440000
RPPTMLRKPHIFFBB28CA,陳平段,248.00,都市：其他:道路用地,1,1,全筆移轉,02660003
RPOUMLPLPHIFFBB18CA,東義段,12.20,都市：其他:住宅區及道路用地(截角),100000,363,持分移轉,02140000
RPQUMLPLPHIFFBB38CA,同榮段,170.00,都市：住,1,1,全筆移轉,15120000
RPUPMLQKPHIFFBB28CA,東山段,22.95,都市：住,10000,687,持分移轉,04280000
RPPOMLTKPHIFFBB97CA,賴厝?段,.05,都市：住,10000,68,持分移轉,01460139
RPPOMLTKPHIFFBB97CA,賴厝?段,11.39,都市：住,10000,68,持分移轉,01460008
