編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLOLKIHFFAB57CA,16,25.24,共同使用,鋼筋混凝土造,85年12月7日,十六層,
RPWNMLOLKIHFFAB57CA,16,9.31,共有部份,鋼筋混凝土造,85年12月7日,十六層,
RPXQMLOJKIHFFAB77CA,32,374.86,住商用,鋼筋混凝土造,70年1月12日,四層,一層 二層 三層 四層 騎樓 地下層
RPUNMLKMJIHFFAB96CA,,84.81,集合住宅,鋼筋混凝土造,101年5月28日,十五層,十四層 陽台 雨遮
RPUNMLKMJIHFFAB96CA,,95.94,本共有部分係依使用執照之建築概要表記載項目有：停車空間、Ａ梯間、Ｂ梯間、Ｃ梯間、Ｄ梯間、水箱、污水機房、消防機房、發電機房、機房、電信室、人行道、大廳、資源回收處理室、垃圾冷藏室、多功能社區中心１及２、警衛室、管理室、閱覽室１及２、健身房、籃球場、外廊、防空避難室、台電受電室Ａ、台電受電室Ｂ、機械室、走廊、電梯機房、車道、屋頂裝飾物等共３２項。,鋼筋混凝土造,101年5月28日,十五層,
RPXQMLTLJIHFFAB38CA,51,42.03,住家用,磚造,50年5月11日,一層,一層
RPTQMLTLJIHFFAB97CA,29,86.20,住商用,鋼筋混凝土造,72年8月30日,七層,三層 陽台
RPTQMLTLJIHFFAB97CA,29,11.30,共有部份,鋼筋混凝土造,72年11月30日,七層,
RPUPMLTLJIHFFAB97CA,1,.13,辦公室,鋼筋混凝土造,100年11月30日,十五層,
RPUPMLTLJIHFFAB97CA,1,67.24,集合住宅,鋼筋混凝土造,100年11月30日,十五層,十三層 陽台
RPUPMLTLJIHFFAB97CA,1,7955.05,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、Ａ梯、Ｂ梯、Ｃ梯、Ｄ梯、台電配電室Ａ、台電配電室Ｂ、電信室、停車空間、發電機室、Ａ水箱、Ｂ水箱、Ｃ水箱、Ｄ水箱、消防幫浦室、污水機房、管理委員會使用空間視廳室、管理委員會使用空間圖書室、管理委員會使用空間健身房、管理委員會使用空間交誼室、管理委員會使用空間大廳、管理委員會使用空間儲藏室、管理委員會使用空間會客室、垃圾收集室、頂蓋型廣場式開放空間、管理委員會使用空間交誼廳、管理委員會使用空間辦公室、排煙室、雨遮等共２９項。,鋼筋混凝土造,100年11月30日,十五層,
RPUPMLTLJIHFFAB97CA,1,17.74,本共有部分係依使用執照之建築概要表記載項目有：Ｃ梯、機械室、Ｃ水箱、排煙室等共４項。,鋼筋混凝土造,100年11月30日,十五層,
RPVPMLTLJIHFFAB08CA,6,15.35,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPPNMLNLKIHFFAB76CA,15,280.76,住家用,鋼筋混凝土造,87年2月4日,八層,七層 陽台
RPOOMLKMJIHFFAB09CA,17,95.94,店舖．住房,鋼筋混凝土造,84年11月30日,十七層,一層 二層 陽台 平台
RPOOMLKMJIHFFAB09CA,18,26.36,住家用,鋼筋混凝土造,83年8月25日,十二層,一層 二層 三層 陽台 平台
RPTPMLKMJIHFFAB07CA,33,249.43,住商用,鋼筋混凝土造,68年10月15日,四層,一層 二層 三層 四層 騎樓 地下層
RPQOMLTLJIHFFAB47CA,24,16.39,住家用,鋼筋混凝土造,78年5月11日,五層,三層 陽台 花台
RPQOMLTLJIHFFAB47CA,24,7.73,共有部份,鋼筋混凝土造,78年5月11日,五層,
RPOQMLTLJIHFFAB47CA,19,18.44,住家用,鋼筋混凝土造,83年1月13日,七層,三層 陽台
RPOQMLTLJIHFFAB47CA,19,8.21,共有部份,鋼筋混凝土造,83年1月13日,七層,
RPUNMLMLKIHFFAB17CA,18,56.25,住家用,鋼筋混凝土造,83年8月25日,十六層,十五層 陽台
RPUNMLMLKIHFFAB17CA,18,22.95,共有部份,鋼筋混凝土造,83年8月25日,十六層,
RPQQMLTLJIHFFAB67CA,13,80.33,國民住宅,鋼筋混凝土造,88年5月19日,十六層,十一層 陽台
RPQQMLTLJIHFFAB67CA,13,40.35,共有部份,鋼筋混凝土造,88年5月19日,十六層,
RPPQMLTLJIHFFAB57CA,18,142.36,住家用,鋼筋混凝土造,83年12月8日,十七層,四層 陽台 花台
RPTPMLNJKIHFFAB17CA,3,125.67,集合住宅、人行道,鋼筋混凝土造,98年12月11日,八層,一層 陽台 騎樓 雨遮
RPTPMLNJKIHFFAB17CA,3,82.74,共有部份之項目有：樓梯間、行動不便者昇降機道、梯廳、機械室、發電機室、消防機房、污水機房、停車空間、管道間、電信機房、台電配電室、人行道、廁所、管理委員會使用空間、大廳、車道、走廊、透空遮牆、蓄水池等十九項。,鋼筋混凝土造,98年12月11日,八層,
RPUPMLNJKIHFFAB27CA,6,78.10,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,十層 十一層 陽台 雨遮
RPUPMLNJKIHFFAB27CA,6,12.06,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLNJKIHFFAB27CA,6,15.48,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLNJKIHFFAB27CA,6,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLNJKIHFFAB27CA,6,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPUPMLNJKIHFFAB27CA,6,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPWOMLNJKIHFFAB37CA,28,18.34,住家用,鋼筋混凝土造,73年9月8日,七層,七層 陽台
RPWOMLNJKIHFFAB37CA,28,6.79,共有部份,鋼筋混凝土造,73年9月8日,七層,
RPWOMLNJKIHFFAB37CA,28,78.02,住家用,鋼筋混凝土造,73年9月8日,七層,七層 陽台
RPWOMLNJKIHFFAB37CA,28,19.18,共有部份,鋼筋混凝土造,73年9月8日,七層,
RPUPMLSKKIHFFAB87CA,25,228.56,住商用,鋼筋混凝土造,76年4月17日,四層,一層 二層 三層 四層 屋頂突出物 騎樓 地下層
RPOOMLRJKIHFFAB96CA,18,164.88,住商用,鋼筋混凝土造,83年7月28日,七層,一層 二層 三層 陽台 平台
RPOOMLRJKIHFFAB96CA,18,8.57,共有部份,鋼筋混凝土造,83年7月28日,七層,
RPOOMLRJKIHFFAB96CA,18,90.02,防空避難室．停車空間,鋼筋混凝土造,83年7月28日,七層,
RPXNMLNJKIHFFFL88CA,19,88.63,住家用,鋼筋混凝土造,83年4月12日,八層,四層 陽台
RPPOMLNJKIHFFFL18CA,,231.46,住宅、停車空間、樓梯間,鋼筋混凝土造,101年5月1日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUQMLSLKIHFFBB18CA,,86.25,住家用,鋼筋混凝土造,101年7月25日,十五層,九層 陽台 雨遮
RPUQMLSLKIHFFBB18CA,,54.53,本共有部份係依使用執照之建築概要表記載項目有，停車空間，梯間，昇降機間，消防機房、污水機房，水箱，機車停車空間，防空避難室兼停車空間，台電配電室，緊急發電機室，機械室，電信室，電錶箱室，社區大廳，垃圾集中處，門廳，門廊，梯廳，社區交誼廳，社區閱讀室，休閒區，車道，排煙室，沿街步道式開放空間（頂蓋型）：等２４項。,鋼筋混凝土造,101年7月25日,十五層,
RPUQMLSLKIHFFBB18CA,,22.76,本共有部份係依使用執照之建築概要表記載項目有，梯間，昇降機間，排煙室，梯廳，水箱，水錶箱室，機械室等７項。,鋼筋混凝土造,101年7月25日,十五層,
RPWNMLLKKIHFFAB17CA,8,52.77,集合住宅,鋼筋混凝土造,93年12月13日,十層,九層 陽台
RPWRMLOJKIHFFCB08DA,3,41.66,住家用,鋼筋混凝土造,98年8月13日,二十六層,十四層 陽台
RPWRMLOJKIHFFCB08DA,3,41.26,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPWRMLOJKIHFFCB08DA,3,16.44,共有,鋼筋混凝土造,98年8月13日,二十六層,
RPXOMLLKKIHFFAB37CA,6,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPXOMLLKKIHFFAB37CA,6,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,七層 陽台
RPTOMLNKKIHFFAB17CA,16,24.38,住家用,鋼骨造,86年1月31日,二十八層,二十八層 陽台
RPTOMLNKKIHFFAB17CA,16,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPTOMLNKKIHFFAB17CA,16,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPTOMLNKKIHFFAB17CA,16,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPXQMLSKKIHFFCB48CA,18,79.79,住家用,鋼筋混凝土造,83年10月26日,十四層,四層 陽台
RPXQMLSKKIHFFCB48CA,18,21.07,共有部份,鋼筋混凝土造,83年10月26日,十四層,
RPUPMLSKKIHFFCB08CA,2,142.05,住家用,鋼筋混凝土造,100年1月17日,十五層,二層 陽台 雨遮
RPUPMLSKKIHFFCB08CA,2,42.30,本共有部分之項目有緊急昇降機、排煙室、電梯、樓梯間、門廳、管理員室、垃圾處理室、公共服務空間、水錶室、機械室、水箱等十一項。,鋼筋混凝土造,100年1月17日,十五層,
RPVPMLPKKIHFFCB87CA,14,59.94,住家用,鋼筋混凝土造,87年5月27日,九層,六層 陽台
RPVPMLPKKIHFFCB87CA,14,18.19,共有部份,鋼筋混凝土造,87年5月27日,九層,
RPWNMLLJKIHFFAB07CA,16,24.38,住家用,鋼骨造,86年1月31日,二十八層,十三層 陽台
RPWNMLLJKIHFFAB07CA,16,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPWNMLLJKIHFFAB07CA,16,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPWNMLLJKIHFFAB07CA,16,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPSNMLQJKIHFFCB37CA,18,119.56,集合住宅,鋼筋混凝土造,83年9月24日,十四層,十四層 陽台
RPSNMLQJKIHFFCB37CA,18,41.43,共有部份,鋼筋混凝土造,83年9月24日,十四層,
RPUPMLRJKIHFFCB87CA,20,174.80,住家用,鋼筋混凝土造,82年2月13日,十三層,八層 陽台 花台
RPUPMLRJKIHFFCB87CA,20,14.15,停車空間,鋼筋混凝土造,82年2月13日,十六層,
RPUPMLRJKIHFFCB87CA,20,30.87,共有部份,鋼筋混凝土造,82年2月13日,十六層,
RPUPMLRJKIHFFCB87CA,20,26.47,共有部份,鋼筋混凝土造,82年2月13日,十六層,
RPQPMLNKKIHFFAB96CA,9,202.18,住房，樓梯間，停車空間　,鋼筋混凝土造,92年10月20日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項
RPWNMLPJKIHFFAL48CA,38,49.09,工業用,加強磚造,64年4月19日,一層,一層
RPTOMLRKKIHFFAL58CA,31,101.04,住商用,加強磚造,70年6月17日,二層,一層 二層 見其他登記事項
RPTPMLRJKIHFFAB57CA,23,77.55,住家用,鋼筋混凝土造,78年9月20日,五層,一層 平台
RPTPMLRJKIHFFAB57CA,23,18.26,避難室．梯間,鋼筋混凝土造,78年9月20日,五層,
RPPOMLNKKIHFFAL77CA,15,427.38,農舍,鋼筋混凝土造,86年4月12日,三層,一層 二層 三層 陽台
RPPPMLOKKIHFFCB17CA,3,69.60,住家用,鋼筋混凝土造,98年9月14日,二十四層,十七層 陽台 雨遮
RPPPMLOKKIHFFCB17CA,3,69.92,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPPPMLOKKIHFFCB17CA,3,.45,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPPPMLOKKIHFFCB17CA,3,2.96,健身休閒中心,鋼筋混凝土造,98年9月14日,二十四層,
RPPPMLOKKIHFFCB17CA,3,.00,共用,鋼筋混凝土造,98年9月14日,二十四層,
RPXNMLLJKIHFFAB17CA,6,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,十四層 陽台
RPXNMLLJKIHFFAB17CA,6,8.83,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPXNMLLJKIHFFAB17CA,6,22.15,共用,鋼筋混凝土造,95年10月26日,三十二層,
RPXNMLLJKIHFFAB17CA,6,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPXNMLLJKIHFFAB17CA,6,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPXNMLLJKIHFFAB17CA,6,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPWNMLOJKIHFFCL58CA,34,92.40,住家用,鋼筋混凝土造,68年1月23日,二層,一層 二層
RPWNMLOJKIHFFCL58CA,34,92.40,住家用,鋼筋混凝土造,68年1月23日,二層,一層 二層
RPQNMLTKKIHFFCL58CA,18,50.40,住家用,鋼筋混凝土造,83年6月6日,八層,五層 陽台 花台
RPQNMLTKKIHFFCL58CA,18,56.75,住家用,鋼筋混凝土造,83年6月6日,八層,五層 陽台 花台
RPPOMLTKKIHFFAL38CA,14,158.89,住房、梯間,鋼筋混凝土造,87年12月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPWNMLTLJIHFFEL76CA,6,197.74,住房‧樓梯間,鋼筋混凝土造,95年9月20日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLQJKIHFFEL88CA,40,25.66,商業用,加強磚造,61年11月20日,一層,一層 騎樓
RPTOMLLKKIHFFAB96CA,16,24.38,住家用,鋼骨造,86年1月31日,二十八層,二十八層 陽台
RPTOMLLKKIHFFAB96CA,16,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPTOMLLKKIHFFAB96CA,16,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPTOMLLKKIHFFAB96CA,16,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPVOMLLKKIHFFAB17CA,6,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPVOMLLKKIHFFAB17CA,6,86.34,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,二層 陽台
RPVOMLLKKIHFFAB17CA,6,13.32,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPVOMLLKKIHFFAB17CA,6,15.73,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPVOMLLKKIHFFAB17CA,6,2.95,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPVOMLLKKIHFFAB17CA,6,546.39,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPSPMLLLKIHFFAL08CA,,242.01,住宅、停車空間、樓梯間,鋼筋混凝土造,101年9月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPRPMLLLKIHFFAL97CA,,242.21,住宅、停車空間、樓梯間,鋼筋混凝土造,101年9月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPQPMLLLKIHFFAL87CA,,242.01,住宅、停車空間、樓梯間,鋼筋混凝土造,101年9月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPOOMLKLKIHFFAB09CA,8,61.11,集合住宅,鋼筋混凝土造,93年8月2日,九層,二層 陽台 雨遮
RPOOMLKLKIHFFAB09CA,8,40.84,共用,鋼筋混凝土造,93年8月2日,九層,
RPPPMLSKKIHFFCL58CA,32,28.01,住家用,鋼筋混凝土造,69年5月9日,四層,三層 電梯樓梯間
RPPNMLSJKIHFFCL28CA,3,173.05,見其他登記事項,見其他登記事項,99年1月28日,四層,一層 二層 三層 四層
RPOOMLOKKIHFFCL97CA,2,170.70,見其他登記事項,鋼筋混凝土造,100年3月23日,四層,一層 二層 三層 四層
RPTOMLKMJIHFFCL18CA,14,173.99,店舖，辦公室，住宅，梯間,鋼筋混凝土造,87年5月29日,三層,一層 二層 三層 陽台 屋頂突出物
RPSOMLTLJIHFFCL88CA,23,91.56,住商用,加強磚造,79年2月16日,二層,一層 二層
RPVOMLOJKIHFFCL58CA,14,192.58,店舖、住宅、梯間,鋼筋混凝土造,87年12月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLOJKIHFFBL77CA,19,162.82,住商用,鋼筋混凝土造,83年4月22日,四層,一層 二層 三層 四層 陽台 平台 花台
RPOOMLPJKIHFFCL97CA,19,139.32,住家用,鋼筋混凝土造,82年5月20日,三層,
RPSOMLTLJIHFFAL68CA,40,143.33,住家用,加強磚造,61年8月14日,二層,一層 二層 騎樓
RPTOMLTLJIHFFAL78CA,4,262.77,騎樓、店舖、住宅、停車空間,鋼筋混凝土造,98年3月30日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPVOMLLKKIHFFAL18CA,13,106.24,住家用,鋼筋混凝土造,88年12月8日,十三層,六層 陽台
RPPNMLKMJIHFFAL47CA,4,246.02,人行道、停車空間、住房,鋼筋混凝土造,97年8月20日,四層,一層 二層 三層 四層 陽台 騎樓
RPRNMLKMJIHFFAL67CA,44,88.56,住家用,加強磚造,57年10月1日,二層,一層 二層
RPPNMLOJKIHFFAL67CA,9,84.74,住家用,鋼筋混凝土造,92年10月17日,九層,七層 陽台 雨遮
RPPNMLOJKIHFFAL67CA,9,46.55,共有部份,鋼筋混凝土造,92年10月17日,九層,
RPXNMLPJKIHFFAL58CA,1,228.12,住宅、梯間,鋼筋混凝土造,100年7月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLQJKIHFFCB47CA,,108.89,住家用,鋼筋混凝土造,101年7月10日,十二層,三層 陽台 雨遮
RPSOMLQJKIHFFCB47CA,,81.52,本共有部分之項目有停車空間、水箱、消防污水機房、車道、梯間、發電機室、電信機房、防空避難室兼停車空間、台電配電室、水池及噴灌機房、機車停車區、管理委員會空間、門廳、公共服務空間（交誼廳）、公共服務空間（文康室）、資源回收室、梯廳、樓梯間、機械室等十九項,鋼筋混凝土造,101年7月10日,十二層,
RPTPMLQJKIHFFCB67CA,22,76.67,住家用,鋼筋混凝土造,79年10月26日,六層,三層 陽台 花台
RPTPMLQJKIHFFCB67CA,22,24.83,樓梯間、避難室、停車空間、機械室、人行道、水溝,鋼筋混凝土造,79年10月26日,六層,
RPTPMLQJKIHFFCB67CA,22,15.86,停車空間、避難室,鋼筋混凝土造,79年10月26日,六層,
RPQNMLRJKIHFFCB27CA,18,195.76,住家用,鋼筋混凝土造,84年4月18日,十四層,三層 陽台 露台 花台
RPQNMLRJKIHFFCB27CA,18,30.94,共有部份,鋼筋混凝土造,84年4月18日,十四層,
RPQNMLRJKIHFFCB27CA,18,15.65,共有部份,鋼筋混凝土造,84年4月18日,十四層,
RPTNMLQJKIHFFCB47CA,,45.37,住家用,土造,,一層,一層
RPRQMLOJKIHFFCB37CA,18,96.89,住家用,鋼筋混凝土造,84年3月30日,十六層,四層 陽台 花台
RPRQMLOJKIHFFCB37CA,18,29.39,共有部份,鋼筋混凝土造,84年3月30日,十六層,
RPRNMLPJKIHFFCB17CA,19,308.18,住商用,鋼筋混凝土造,83年4月14日,四層,一層 二層 三層 四層 陽台 屋頂突出物 地下層
RPRNMLPJKIHFFCB17CA,19,1.86,共有部份,鋼筋混凝土造,83年4月14日,四層,
RPQRMLMKKIHFFCB27CA,6,73.99,住家用,鋼筋混凝土造,96年3月27日,十二層,二層 陽台 雨遮
RPQRMLMKKIHFFCB27CA,6,36.29,共用,鋼筋混凝土造,96年3月27日,十二層,
RPXSMLMKKIHFFCB08CA,17,70.33,住家用,鋼筋混凝土造,84年6月23日,十二層,七層 陽台 花台
RPXSMLMKKIHFFCB08CA,17,17.69,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPXSMLMKKIHFFCB08CA,17,4.83,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPXSMLMKKIHFFCB08CA,17,4.22,共同使用,鋼筋混凝土造,84年6月23日,十二層,
RPOOMLLLKIHFFCL77CA,14,192.58,店舖、住宅、梯間,鋼筋混凝土造,87年12月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLNKKIHFFCB07CA,17,257.09,住家用,鋼筋混凝土造,85年1月13日,四層,一層 二層 三層 四層 陽台 露台 花台
RPRNMLNKKIHFFCB07CA,17,123.02,共有部份,鋼筋混凝土造,85年1月13日,四層,
RPXRMLRJKIHFFCB38CA,31,123.64,住商用,鋼筋混凝土造,71年2月25日,四層,一層 二層 三層 四層 陽台 騎樓 地下層
RPPNMLSJKIHFFAB07CA,6,52.99,集合住宅,鋼筋混凝土造,95年10月26日,三十二層,六層 陽台
RPPNMLSJKIHFFAB07CA,6,8.83,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPPNMLSJKIHFFAB07CA,6,22.15,共用,鋼筋混凝土造,95年10月26日,三十二層,
RPPNMLSJKIHFFAB07CA,6,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,
RPPNMLSJKIHFFAB07CA,6,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPPNMLSJKIHFFAB07CA,6,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,
RPQOMLLLKIHFFCL97CA,35,59.65,住家用,鋼筋混凝土造,66年10月26日,見使用執照,一層 騎樓
RPUNMLQKKIHFFCB67CA,22,222.66,住家用,鋼筋混凝土造,79年10月27日,十二層,八層 陽台 花台
RPUNMLQKKIHFFCB67CA,22,90.62,共有部份,鋼筋混凝土造,79年10月27日,十二層,
RPVNMLQKKIHFFCB77CA,18,96.28,住家用,鋼筋混凝土造,84年4月1日,十五層,三層 陽台 露台 花台
RPVNMLQKKIHFFCB77CA,18,31.68,共有部份,鋼筋混凝土造,84年4月1日,十五層,
RPTQMLRKKIHFFCB97CA,5,41.78,住家用,鋼筋混凝土造,97年1月31日,七層,二層 陽台 雨遮
RPTQMLRKKIHFFCB97CA,5,12.96,共用,鋼筋混凝土造,97年1月31日,七層,
RPTQMLRKKIHFFCB97CA,5,14.69,共用,鋼筋混凝土造,97年1月31日,七層,
RPUQMLRKKIHFFCB08CA,18,.19,商業用,鋼筋混凝土造,84年2月25日,十六層,
RPUQMLRKKIHFFCB08CA,18,.01,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPUQMLRKKIHFFCB08CA,18,1.89,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPUQMLRKKIHFFCB08CA,18,96.30,住家用,鋼筋混凝土造,84年2月15日,十六層,四層 陽台
RPUQMLRKKIHFFCB08CA,18,32.07,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPUQMLRKKIHFFCB08CA,18,16.89,共有部份,鋼筋混凝土造,84年2月15日,十六層,
RPWQMLSKKIHFFCB38CA,8,146.79,住家用,ＲＣ造,94年1月17日,十四層,十層 陽台 雨遮
RPWQMLSKKIHFFCB38CA,8,78.05,共用,ＲＣ造,94年1月17日,十四層,
RPQRMLSKKIHFFCB87CA,2,67.10,住家用,鋼筋混凝土造,99年11月19日,二十四層,十二層 陽台 雨遮
RPQRMLSKKIHFFCB87CA,2,52.68,本共有部分之項目有停車空間、消防機房、污水機房、揚水機房、水箱、排煙室、梯廳、樓梯間、昇降機間、防空避難室兼停車空間、防災中心、台電配電室、電信室、緊急發電機房、電錶箱室、門廳、管委會空間、中繼機房、屋頂平台、電梯機房、機房等二十一項,鋼筋混凝土造,99年11月19日,二十四層,
RPVOMLPKKIHFFCB77CA,17,227.22,住家用,鋼筋混凝土造,85年1月4日,四層,一層 二層 三層 四層 陽台 露台
RPUQMLLKKIHFFCB47CA,27,204.82,住商用,鋼筋混凝土造,75年3月22日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 地下層
