鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
豐原區,土地,復興段239-2地號,290.82,其他,山坡地保育區,丙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5454329,18755,,0.0,0,,RPTNMLMJJIHFFAL77CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區南陽路３０１巷３０弄２０號,64.45,住,,,1011022,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0960214,163.69,3,2,3,有,無,6600000,40320,,0.0,0,,RPUNMLMJJIHFFAL87CA,128.59,3.18,31.92,,
豐原區,土地,復興段269-2地號,135.92,其他,山坡地保育區,丙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2549180,18755,,0.0,0,,RPVNMLMJJIHFFAL97CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區富陽路１２１巷２８號,757.12,其他,,,1011016,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0920822,197.09,4,4,3,有,無,15600000,79152,,0.0,0,,RPSNMLNJJIHFFAL77CA,179.83,0.0,17.26,,
豐原區,房地(土地+建物)+車位,台中市豐原區圓環東路３６２號十二樓之６,7.15,住,,,1011023,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901018,67.72,2,2,1,有,有,2200000,32487,坡道機械,0.0,0,,RPWOMLPJJIHFFAL48CA,38.98,0.0,3.66,,
豐原區,房地(土地+建物)+車位,台中市豐原區北陽里向陽路311號11樓,28.87,住,,,1011018,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0881216,202.11,5,1,2,有,有,7680000,37999,坡道平面,0.0,0,,RPQNMLRJJIHFFAL97CA,128.93,0.0,6.0,,
后里區,房地(土地+建物),台中市后里區富春路２０８號,115.17,住,,,1011002,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0630130,44.8,3,1,1,有,無,1500000,33482,,0.0,0,母子間自用住宅買賣,RPSNMLRJJIHFFAL18CA,0.0,0.0,0.0,,
豐原區,房地(土地+建物),台中市豐原區圓環東路６０７號,81.0,商,,,1011002,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0780515,382.16,4,3,3,有,無,13800000,36111,,0.0,0,,RPOOMLTKJIHFFAL18CA,362.51,0.0,19.65,,
大甲區,房地(土地+建物),台中市大甲區青三路八巷１５號,83.0,住,工業區,丁種建築用地,1011022,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671123,104.21,3,2,4,有,無,3000000,28788,,0.0,0,,RPRNMLSJJIHFFBL28CA,104.21,0.0,0.0,,
大甲區,土地,幼獅段712地號,108.0,住,工業區,丁種建築用地,1011025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4639140,42955,,0.0,0,,RPQNMLQKJIHFFBL08CA,0.0,0.0,0.0,,
大安區,土地,安農段580地號,3055.0,農,特定農業區,農牧用地,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8317237,2722,,0.0,0,,RPSNMLRLJIHFFBL48CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區中央路一段３巷１８２號五樓,22.77,住,,,1010920,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841230,120.95,3,2,2,有,有,1762000,14568,,0.0,0,,RPSOMLMJJIHFFCL97CA,83.77,0.0,7.48,,
大肚區,土地,社腳段山子頂小段116-9地號,102.9,其他,,,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2321060,22556,,0.0,0,本案係屬公共設施保留地道路用地買賣,RPPNMLPJJIHFFCL87CA,0.0,0.0,0.0,,
龍井區,土地,龍田段1899地號,1300.0,農,,,1011004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,3462,,0.0,0,,RPRNMLPJJIHFFCL08CA,0.0,0.0,0.0,,
梧棲區,房地(土地+建物),台中市梧棲區信義街３１巷３７號,93.0,住,,,1011015,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830801,170.98,6,2,3,有,無,6160000,36028,,0.0,0,,RPXNMLPJJIHFFCL68CA,170.98,0.0,0.0,,
梧棲區,房地(土地+建物),台中市梧棲區中央路一段705之7號,99.08,住,,,1011018,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1000328,234.06,0,0,0,無,無,7650000,32684,,0.0,0,,RPROMLQJJIHFFCL28CA,206.41,11.54,16.11,,
龍井區,土地,龍目井段水裡社小段153-123地號,151.68,住,,,1011005,土地1建物0車位0,,,套房(1房1廳1衛),,,,0.0,1,1,1,有,有,13320000,87818,,0.0,0,,RPWNMLPKJIHFFCL68CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市龍井區龍泉里龍社八街６號２樓之６,15.18,住,,,1011005,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980303,37.28,1,1,1,有,有,1220000,32730,,0.0,0,,RPXNMLPKJIHFFCL78CA,20.31,1.13,3.69,,
龍井區,房地(土地+建物),台中市龍井區龍泉里龍社八街６號３樓之７,30.33,住,,,1011009,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980303,74.55,1,1,1,有,有,2710000,36351,,0.0,0,,RPOOMLPKJIHFFCL97CA,40.63,2.26,7.37,,
龍井區,房地(土地+建物),台中市龍井區龍泉里龍社八街６號４樓之２,30.33,住,,,1011005,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980303,74.64,1,1,1,有,有,3550000,47566,,0.0,0,,RPQNMLQKJIHFFCL18CA,40.63,2.26,7.37,,
龍井區,房地(土地+建物),台中市龍井區龍泉里龍社八街６號２樓之５,45.51,住,,,1011005,土地1建物2車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980303,111.82,1,1,1,有,有,3480000,31120,,0.0,0,,RPUNMLQKJIHFFCL58CA,60.94,3.39,11.06,,
龍井區,土地,忠和段1367地號,2022.0,農,,,1010917,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20220000,10000,,0.0,0,,RPQNMLTKJIHFFCL48CA,0.0,0.0,0.0,,
龍井區,土地,忠和段1366地號,2937.0,農,,,1010917,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29370000,10000,,0.0,0,,RPUNMLTKJIHFFCL88CA,0.0,0.0,0.0,,
大肚區,土地,王田段539-1地號,1885.83,農,,,1010906,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,5303,,0.0,0,,RPPPMLTKJIHFFCL58CA,0.0,0.0,0.0,,
沙鹿區,土地,竹林段犁份小段392地號,1616.0,其他,,,1010928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8100000,5012,,0.0,0,,RPOPMLKLJIHFFCL67CA,0.0,0.0,0.0,,
龍井區,房地(土地+建物),台中市清水區沙田路五段９８巷５２號,114.0,住,,,1010918,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1001219,173.06,4,2,3,有,無,6500000,37559,,0.0,0,,RPSPMLNLJIHFFCL38CA,168.92,0.0,4.14,,
龍井區,房地(土地+建物),台中市清水區台中港路７之３１號,53.45,住,鄉村區,乙種建築用地,1010924,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，地下層,五層,店面(店鋪),住商用,鋼筋混凝土造,0830702,258.28,8,1,3,有,無,16800000,65046,,0.0,0,,RPXNMLRLJIHFFCL09CA,215.93,35.76,6.59,,
石岡區,土地,新長庚段436-13地號,82.13,農,,,1011012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,372600,4537,,0.0,0,,RPPNMLQJJIHFFEL18CA,0.0,0.0,0.0,,
新社區,土地,三友部段588地號,13268.0,農,山坡地保育區,農牧用地,1011004,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1857520,140,,0.0,0,,RPQNMLRJJIHFFEL38CA,0.0,0.0,0.0,,
東勢區,房地(土地+建物),台中市東勢區福昌街３３號,72.66,其他,,,1011008,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0840601,210.64,5,2,3,有,無,1356950,6442,,0.0,0,為申辦土地增值稅自用稅率無實際買賣交易,RPRNMLTJJIHFFEL68CA,182.09,4.28,24.27,,
新社區,土地,水底寮段上水底寮小段3060-11地號,6.0,農,山坡地保育區,農牧用地,1011017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,8333,,0.0,0,,RPTNMLNKJIHFFEL38CA,0.0,0.0,0.0,,
新社區,土地,二櫃段278地號,2.0,農,山坡地保育區,農牧用地,1011017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31000,15500,,0.0,0,,RPUNMLNKJIHFFEL48CA,0.0,0.0,0.0,,
新社區,土地,馬力埔段186-1029地號,1328.0,農,一般農業區,農牧用地,1011031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,7530,,0.0,0,,RPPNMLTKJIHFFEL58CA,0.0,0.0,0.0,,
新社區,土地,中正段249地號,2838.0,工,,,1011030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42920000,15123,,0.0,0,,RPRNMLTKJIHFFEL78CA,0.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區民生街６４巷７號,84.92,住,,,1011016,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700727,125.11,3,1,2,有,無,5300000,42363,,0.0,0,,RPWNMLPJJIHFFFL88CA,122.1,0.0,3.01,,
大雅區,房地(土地+建物),台中市大雅區雅環路一段１０６巷８之５號,64.55,住,,,1010927,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010423,150.02,4,3,3,有,無,7650000,50993,,0.0,0,,RPSNMLRJJIHFFFL68CA,134.42,1.03,14.57,,
大雅區,土地,自立段1465-4地號,827.0,農,,,1010903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16250000,19649,,0.0,0,,RPSQMLTJJIHFFFL56CA,0.0,0.0,0.0,,
大雅區,房地(土地+建物),台中市大雅區上山路１２０號,898.0,,特定農業區,農牧用地,1011016,土地1建物1車位0,一層,一層,其他,見其他登記事項,見其他登記事項,0941202,297.0,0,0,0,無,無,17660000,59461,,0.0,0,,RPSNMLMKJIHFFFL28CA,297.0,0.0,0.0,,
潭子區,房地(土地+建物),台中市潭子區雅潭路二段１５２巷６２弄１５號,109.49,住,,,1011004,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640816,99.2,5,2,2,有,無,4100000,41331,,0.0,0,,RPWNMLOKJIHFFFL88CA,99.2,0.0,0.0,,
烏日區,土地,新長壽段80地號,85.72,住,,,1011011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6930000,80848,,0.0,0,,RPQOMLPJJIHFFGL48CA,0.0,0.0,0.0,,
烏日區,建物,台中市烏日區三榮十七路１７巷７號,0.0,,,,1011011,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010224,208.7,4,3,4,有,無,4070000,19502,,0.0,0,,RPSOMLPJJIHFFGL68CA,187.01,0.0,21.69,,
大里區,房地(土地+建物)+車位,台中市大里區新南路２０巷１１號,86.38,住,,,1011016,土地3建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830702,167.67,4,3,3,有,無,7000000,41749,其他,0.0,0,,RPWPMLPJJIHFFGL56CA,159.09,0.0,8.58,,
大里區,房地(土地+建物),台中市大里區仁慈街４１３號,179.47,住,,,1010928,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0770924,132.78,2,1,2,有,無,9000000,67781,,0.0,0,,RPSQMLPJJIHFFGL88CA,121.73,0.0,11.05,,
大里區,房地(土地+建物),台中市大里區東南路１６１巷１９號,71.55,住,,,1010921,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651115,97.38,3,2,2,有,無,3980000,40871,,0.0,0,,RPPNMLQJJIHFFGL38CA,97.38,0.0,0.0,,
烏日區,土地,同安厝段682-9地號,256.8,,特定農業區,農牧用地,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1120000,4361,,0.0,0,,RPQNMLQJJIHFFGL48CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區永隆二街２０８巷３號,59.6,住,,,1010831,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0881208,160.03,5,2,3,有,無,8100000,50616,,0.0,0,,RPVNMLQJJIHFFGL98CA,141.72,0.0,18.31,,
大里區,房地(土地+建物),台中市大里區大智路５４６號二樓,12.2,住,,,1011023,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0811120,97.0,3,1,2,有,無,2150000,22164,,0.0,0,,RPSNMLRJJIHFFGL78CA,70.77,0.0,7.73,,
霧峰區,房地(土地+建物),台中市霧峰區樟公北巷６號,124.71,,山坡地保育區,丙種建築用地,1011024,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0841122,237.58,3,3,3,有,無,3700000,15574,,0.0,0,,RPPOMLSJJIHFFGL68CA,187.09,42.01,8.48,,
霧峰區,房地(土地+建物),台中市霧峰區中正路６７４號,75.27,住,,,1011013,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0670401,120.85,3,2,2,有,無,5380000,44518,,0.0,0,,RPROMLSJJIHFFGL88CA,120.85,0.0,0.0,,
烏日區,房地(土地+建物),台中市烏日區溪南路三段５０３巷８５弄２８號,2700.0,,特定農業區,農牧用地,1010926,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0850829,408.07,8,1,4,有,無,44880000,,,0.0,0,,RPUOMLTJJIHFFGL66CA,399.38,0.0,8.68,,
烏日區,房地(土地+建物),台中市大里區中山路一段５５１號十二樓,13.19,商,,,1010925,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850328,129.08,3,2,2,有,有,3020000,23397,,0.0,0,,RPTNMLTJJIHFFGL09CA,78.32,2.15,11.98,,
大里區,土地,大元段1398地號,122.24,其他,,,1011012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,751776,6150,,0.0,0,,RPXNMLTJJIHFFGL86CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區永隆九街３７巷２０號,94.66,商,,,1010907,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0910802,226.08,5,2,3,有,無,10850000,47992,,0.0,0,,RPQOMLNKJIHFFGL38CA,209.97,0.0,16.11,,
烏日區,房地(土地+建物),台中市烏日區溪南路一段６８０巷１９８弄９０號,154.0,住,鄉村區,乙種建築用地,1010920,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900508,241.1,4,2,2,有,無,8800000,36499,,0.0,0,,RPTOMLNKJIHFFGL68CA,237.9,0.0,3.2,,
大里區,房地(土地+建物),台中市大里區新仁五街２６巷２號,109.63,住,鄉村區,乙種建築用地,1011010,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801230,188.29,5,3,3,有,無,6000000,31866,,0.0,0,,RPROMLPKJIHFFGL68CA,169.24,6.35,12.7,,
烏日區,房地(土地+建物)+車位,台中市烏日區中山路一段２之１６號三樓之３,15.78,商,,,1011004,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830708,169.10999999999999,3,2,2,有,有,3850000,22767,坡道機械,0.0,0,,RPQNMLRKJIHFFGL68CA,105.82,2.84,14.19,,
大里區,房地(土地+建物)+車位,台中市大里區德芳路一段８２巷８７之２號,18.69,住,,,1010829,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800927,98.63,3,1,1,有,有,2680000,27173,升降機械,0.0,0,,RPTPMLKLJIHFFGL58CA,62.44,1.34,10.14,,
霧峰區,房地(土地+建物),台中市大里區四德路２７５巷６６弄３號,108.07,住,鄉村區,乙種建築用地,1010911,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0911227,155.49,3,3,3,有,無,5380000,34600,,0.0,0,,RPSPMLQLJIHFFGL09CA,147.32,0.0,8.17,,
大里區,土地,大仁段527地號,404.51,住,,,1010918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47722000,117975,,0.0,0,,RPQOMLRLJIHFFGL88CA,0.0,0.0,0.0,,
大里區,房地(土地+建物),台中市大里區爽文路９３９號,605.35,住,,,1010914,土地1建物1車位0,一層，騎樓,一層,倉庫,見其他登記事項,見其他登記事項,0931123,136.78,0,0,0,無,無,65000000,,,0.0,0,,RPROMLRLJIHFFGL98CA,0.0,0.0,0.0,,
大里區,土地,大仁段526地號,403.79,住,,,1010918,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31750000,78630,,0.0,0,,RPOPMLRLJIHFFGL78CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區東平路６４０巷７號九樓,14.98,住,,,1011012,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820909,113.21000000000001,2,2,2,有,有,2050000,18109,,0.0,0,,RPSNMLMJJIHFFHL38CA,80.27,2.4,10.96,,
太平區,房地(土地+建物),台中市太平區新民路６號七樓之４,2.7,住,,,1011026,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0831018,21.49,1,1,1,有,有,500000,23267,,0.0,0,,RPOOMLPJJIHFFHL38CA,18.17,0.0,3.32,,
太平區,土地,平欣段146-2地號,430.0,其他,,,1011017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3521700,8190,,0.0,0,,RPVNMLRJJIHFFHL56CA,0.0,0.0,0.0,,
太平區,土地,溪洲段1143地號,102.92,其他,,,1011017,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,940993,9143,,0.0,0,,RPWNMLRJJIHFFHL66CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區大源二十八街４２號,107.27,其他,鄉村區,乙種建築用地,1010824,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680610,86.94,4,2,2,有,無,4500000,51760,,0.0,0,,RPOOMLRJJIHFFHL58CA,86.94,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區精美路202號,91.74,住,,,1011017,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010622,192.24,5,2,3,有,有,8800000,45776,,0.0,0,,RPVNMLSJJIHFFHL66CA,184.68,0.0,7.56,,
太平區,房地(土地+建物),台中市太平區中山路一段１６２巷２９弄１５號,178.0,其他,山坡地保育區,丙種建築用地,1011015,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730419,116.86,3,2,2,有,無,5400000,46209,,0.0,0,,RPXNMLSJJIHFFHL86CA,0.0,0.0,0.0,,
太平區,土地,光隆段129地號,1147.12,工,工業區,丁種建築用地,1010925,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,76856000,66999,,0.0,0,,RPPOMLSJJIHFFHL78CA,0.0,0.0,0.0,,
太平區,房地(土地+建物),台中市太平區長安路２７０號,75.0,其他,鄉村區,乙種建築用地,1010927,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010817,164.94,4,3,3,有,無,7680000,46562,,0.0,0,,RPWNMLTJJIHFFHL86CA,159.75,0.0,5.19,,
太平區,房地(土地+建物),台中市太平區正誠街７號,65.0,住,,,1011011,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0950522,158.61,4,2,3,有,無,5880000,37072,,0.0,0,,RPQNMLQKJIHFFHL68CA,125.76,18.21,14.64,,
太平區,房地(土地+建物),台中市太平區長億里長億十街３３巷１９弄２３號,92.44,住,,,1011005,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0960111,157.05,3,2,3,有,無,4960000,31582,,0.0,0,,RPSNMLQKJIHFFHL88CA,145.51,4.61,6.74,,
太平區,房地(土地+建物),台中市太平區宜昌路１６３號,65.85,住,,,1010914,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0870321,161.45,4,3,3,有,無,8950000,55435,,0.0,0,,RPPNMLOLJIHFFHL48CA,141.35,0.0,20.1,,
西區,房地(土地+建物)+車位,台中市西區存中街６８號６樓之１,17.62,住,,,1010922,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0910510,187.06,3,2,2,有,有,14500000,77514,坡道平面,26.44,0,,RPUOMLPJJIHFFAB37DA,101.17,3.27,12.75,,
中區,房地(土地+建物),台中市中區成功路26號5樓-5-7-9,24.13,商,,,1011019,土地5建物3車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0651007,159.34,3,1,3,有,無,2000000,12552,,0.0,0,,RPWOMLPJJIHFFAB57DA,159.34,0.0,0.0,,
南區,房地(土地+建物)+車位,台中市南區忠明南路１１４０號２１樓之３,10.54,住,,,1011010,土地1建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,155.25,4,2,2,有,有,8220000,52947,坡道平面,18.18,0,,RPXNMLRJJIHFFAB77DA,88.1,0.92,10.28,,
南區,房地(土地+建物)+車位,台中市南區忠孝路149號4樓之7,11.92,商,,,1010925,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010104,129.15,3,1,1,有,有,6550000,50717,升降機械,7.94,0,,RPTNMLNKJIHFFAB07DA,66.65,5.74,8.0,,
南區,房地(土地+建物),台中市南區五權南路202號4樓之3,8.05,住,,,1011009,土地2建物2車位0,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970730,67.5,2,0,2,有,有,3300000,48892,,0.0,0,,RPROMLNKJIHFFAB96DA,39.14,0.91,5.55,,
