編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPWNMLOJRHJGFJB66DA,福星段,77.96,都市：其他:商業區,1,1,全筆移轉,09350017
RPXNMLOLNHJGFAB28DA,中墩段四小段,1.60,都市：其他:第二種商業區,100,10,持分移轉,00250028
RPXNMLOLNHJGFAB28DA,中墩段四小段,4.60,都市：其他:第二種商業區,100,10,持分移轉,00250036
RPXNMLOLNHJGFAB28DA,中墩段四小段,.44,都市：其他:第一種商業區,100,1,持分移轉,00250039
RPXNMLOLNHJGFAB28DA,中墩段四小段,.48,都市：其他:第二種商業區,100,1,持分移轉,00250040
RPTQMLLLNHJGFAB87DA,後壠子段,7.00,都市：其他:第二種住宅區,312,7,持分移轉,01180145
RPPOMLOLNHJGFAB57DA,仁愛段七小段,11.25,都市：其他:第二種商業區,900,42,持分移轉,00070006
RPUNMLOJRHJGFJB09DA,豐中段,21.39,都市：其他:住宅區,100000,741,持分移轉,00700000
RPOOMLLMNHJGFAB27DA,後壠子段,19.64,都市：其他:第二種住宅區,10000,67,持分移轉,02520078
RPQNMLQLNHJGFAB77DA,城隍段二小段,.50,都市：其他:第二種商業區,100000,1240,持分移轉,00300066
RPPOMLNJOHJGFAB37DA,麻園頭段,17.20,都市：其他:第二種住宅區,5,1,持分移轉,07130002
RPQNMLQLNHJGFAB77DA,城隍段二小段,1.12,都市：其他:第二種商業區,100000,1240,持分移轉,00300068
RPRNMLQLNHJGFAB87DA,正義段九小段,1.56,都市：其他:第一種商業區,10000,20,持分移轉,00110004
RPQNMLQLNHJGFAB77DA,頂橋子頭段,11.07,都市：其他:第二種商業區,100000,1240,持分移轉,01030003
RPQNMLQLNHJGFAB77DA,頂橋子頭段,2.17,都市：其他:第一種商業區,100000,1240,持分移轉,01030151
RPRNMLQLNHJGFAB87DA,正義段九小段,1.63,都市：其他:第二種住宅區,10000,20,持分移轉,00110025
RPPPMLNJOHJGFAB47DA,麻園頭段,11.43,都市：其他:第二種住宅區,10000,161,持分移轉,01870042
RPPPMLNJOHJGFAB47DA,麻園頭段,3.45,都市：其他:第二種住宅區,10000,161,持分移轉,01900004
RPVOMLNJOHJGFAB97DA,練武段,137.00,都市：其他:第五種住宅區,1,1,全筆移轉,06470000
RPPPMLOJOHJGFAB57DA,頂橋子頭段,32.00,都市：其他:第二種住宅區,1,1,全筆移轉,03360001
RPOPMLOJOHJGFAB47DA,下橋子頭段,16.00,都市：其他:道路用地,1,1,全筆移轉,00860228
SPUOMLPJOHJGFAB18DA,柳川段七小段,2.00,都市：其他:第一種商業區,1,1,全筆移轉,00140022
RPWNMLOJOHJGFAB08DA,練武段,13.42,都市：其他:第四之二種商業區,100000,541,持分移轉,10550000
RPVOMLOKNHJGFBB18DA,錦村段,8.00,都市：其他:第一種商業區,1,1,全筆移轉,03140010
RPVOMLOKNHJGFBB18DA,錦村段,44.00,都市：其他:第一種商業區,1,1,全筆移轉,03180022
RPUOMLPJOHJGFAB08DA,柳川段七小段,32.00,都市：其他:第一種商業區,1,1,全筆移轉,00140014
RPOPMLTJNHJGFBB97DA,建業段,15.61,都市：其他:第二種住宅區,10000,64,持分移轉,01960000
RPRRMLLLNHJGFBB87DA,賴厝廍段,12.31,都市：其他:第二種住宅區,1000,18,持分移轉,00510002
RPPSMLOJOHJGFBB97DA,建功段,6.00,都市：其他:道路用地,1,1,全筆移轉,04970002
RPRTMLNJOHJGFBB18DA,文正段,10.58,都市：其他:第一種商業區,10000,45,持分移轉,01100007
RPXNMLPJOHJGFBB38DA,文正段,14.37,都市：其他:第一種商業區,10000,468,持分移轉,00410072
RPPQMLOJOHJGFBB77DA,東光段,17.34,都市：其他:第四種商業區,10000,97,持分移轉,01930000
RPOQMLOJOHJGFBB67DA,東光段,2.37,都市：其他:第四種商業區,100000,120,持分移轉,01950001
RPTPMLLMNHJGFBB97DA,平田段,10.52,都市：其他:第二種住宅區,100000,179,持分移轉,05140000
RPQUMLSJNHJGFCB68DA,大墩段,11.02,都市：其他:第二種住宅區,100000000,464512,持分移轉,04110000
RPQUMLLKNHJGFCB08DA,大進段,12.72,都市：其他:第二種住宅區,100000,235,持分移轉,06170000
RPVNMLQKNHJGFCB38DA,豐功段,13.80,都市：其他:第三種商業區,100000,365,持分移轉,01370000
RPXOMLRKNHJGFCB78DA,豐功段,6.88,都市：其他:第四種商業區,100000,156,持分移轉,02520000
RPUUMLRKNHJGFCB09DA,何安段,6.08,都市：其他:第二種住宅區,100000,53,持分移轉,03710000
RPVNMLLJOHJGFCB87DA,國安段,3.84,都市：其他:第一之一種住宅區,10000,15,持分移轉,02920002
RPWPMLTLNHJGFCB09DA,西屯段,4.95,都市：其他:第二種住宅區,100000,248,持分移轉,13100000
RPRRMLKLNHJGFCB87DA,國安段,5.47,都市：其他:第一之一種住宅區,10000,56,持分移轉,01740002
RPPNMLPJOHJGFCB67DA,寶山段,24.27,都市：其他:第二種住宅區,10000,133,持分移轉,12430000
RPSOMLSLNHJGFCB48DA,廣昌段,23.37,都市：其他:第二種住宅區,10000,182,持分移轉,03800000
RPQOMLRJNHJGFDB08DA,安康段,50.37,都市：其他:第三種住宅區。,1,1,全筆移轉,00940000
RPOOMLOJOHJGFCB57DA,三富段,7.87,都市：其他:第一之C種住宅區,100000,1209,持分移轉,00090000
RPOOMLOJOHJGFCB57DA,三富段,46.03,都市：其他:第一之B種住宅區,100000,1209,持分移轉,00180000
RPPOMLPJOHJGFCB77DA,中仁段,11.59,都市：其他:捷運系統用地,10000,52,持分移轉,00310000
RPQNMLLMNHJGFDB67DA,西湳段,401.28,都市：其他:農業區,801,401,持分移轉,02250000
RPTNMLMLNHJGFDB97DA,南陽段,23.90,都市：其他:第二種住宅區,10000,359,持分移轉,07780000
RPPNMLQKNHJGFEB97DA,臨江段,29.49,都市：其他:住宅區,100000,1755,持分移轉,08950000
RPWNMLNLNHJGFFB58DA,高西段,57.50,都市：其他:農業區,94985,17724,持分移轉,05160000
RPQNMLQKNHJGFEB08DA,臨江段,29.49,都市：其他:住宅區,200000,3510,持分移轉,08950000
RPPNMLLJOHJGFFB57DA,銀聯段,20.82,都市：其他:第四種住宅區,10000,85,持分移轉,15070001
RPWNMLPJOHJGFFB68DA,西寧段,46.80,都市：其他:第四種住宅區,1,1,全筆移轉,06320002
RPWNMLPJOHJGFFB68DA,西寧段,6.32,都市：其他:第四種住宅區,1,1,全筆移轉,06320003
RPWNMLPJOHJGFFB68DA,西寧段,15.83,都市：其他:第四種住宅區,1,1,全筆移轉,06330001
RPPOMLPJOHJGFFB08DA,晉江北段,8.23,都市：其他:第三種住宅區。,417100,817,持分移轉,01080000
RPQNMLQJOHJGFGB28DA,民誠段,1122.99,非都市：特定農業區 ; 非都市編定：農牧用地,3,2,持分移轉,08110000
RPQNMLQJOHJGFGB28DA,民誠段,82.00,非都市：特定農業區 ; 非都市編定：農牧用地,3,2,持分移轉,08120000
RPQNMLQJOHJGFGB28DA,民誠段,68.68,非都市：特定農業區 ; 非都市編定：農牧用地,3,2,持分移轉,08140000
RPVOMLRLNHJGFIB66DA,東城段,1.74,都市：其他:住宅區,1,1,全筆移轉,07950002
RPUQMLPJOHJGFFB78DA,海濱段,193.00,都市：其他:農業區,1,1,全筆移轉,02770002
RPVNMLKKNHJGFIB38DA,崇光段,15.14,都市：其他:商業區,10000,39,持分移轉,11630000
RPSOMLOJOHJGFIB58DA,健民段,51.52,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07640171
RPPNMLOJOHJGFIB18DA,天時段,18.59,都市：其他:住宅區,10000,172,持分移轉,02760000
RPQNMLPJOHJGFIB38DA,公教段,165.67,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,13320000
RPQNMLLMNHJGFKB38DA,自治段,84.00,都市：其他:住宅區,1,1,全筆移轉,01820018
RPOOMLPJOHJGFIB28DA,吉峰段,41.13,非都市：鄉村區 ; 非都市編定：乙種建築用地,2,1,持分移轉,03730000
RPPNMLQJOHJGFCB87EA,中仁段,8.02,都市：其他:捷運系統用地,10000,36,持分移轉,00310000
RPRNMLOLNHJGFJB58DA,東平段,19.73,都市：其他:第一種住宅區,10000,89,持分移轉,14320000
RPPNMLPJOHJGFHB28EA,東寶五段,28.53,都市：其他:第一之一種住宅區,316,33,持分移轉,06670000
RPPNMLPJOHJGFHB28EA,東寶五段,3.84,都市：其他:第一之一種住宅區,316,33,持分移轉,06680000
RPPNMLQJOHJGFAB67EA,土庫段,90.40,都市：其他:第二種住宅區,5,2,持分移轉,00570274
RPPNMLOJOHJGFAB37DA,城隍段二小段,.53,都市：其他:第二種商業區,100000,1320,持分移轉,00300066
RPPNMLOJOHJGFAB37DA,城隍段二小段,1.19,都市：其他:第二種商業區,100000,1320,持分移轉,00300068
RPPNMLOJOHJGFAB37DA,頂橋子頭段,11.79,都市：其他:第二種商業區,100000,1320,持分移轉,01030003
RPPNMLOJOHJGFAB37DA,頂橋子頭段,2.31,都市：其他:第一種商業區,100000,1320,持分移轉,01030151
RPQOMLKLNHJGFAB27DA,平和段,2.60,都市：其他:第一種商業區,10000,7,持分移轉,00500000
RPWOMLSLNHJGFAB68DA,中華段三小段,1.95,都市：其他:第一種商業區,10000,13,持分移轉,00020021
RPRNMLOJOHJGFAB57DA,樹子腳段,24.47,都市：其他:第三種住宅區。,10000,100,持分移轉,02580000
RPOOMLPJOHJGFAB47DA,下橋子頭段,83.00,都市：其他:第三種住宅區。,1,1,全筆移轉,02470198
RPTOMLOJOHJGFAB87DA,麻園頭段,81.00,都市：其他:第二種商業區,1,1,全筆移轉,01820064
RPPOMLOJOHJGFAB47DA,樹子腳段,3.89,都市：其他:第三種住宅區。,300000,352,持分移轉,00390000
RPVQMLQJOHJGFAB48DA,大益段,8.03,都市：其他:第二種住宅區,10000,168,持分移轉,04090000
RPXPMLPJOHJGFAB48DA,下橋子頭段,2.21,都市：其他:第一種商業區,89236,704,持分移轉,00070012
RPVNMLPJOHJGFAB08DA,新庄段,14.65,都市：其他:第二種商業區,20,2,持分移轉,07230000
RPVNMLPJOHJGFAB08DA,新庄段,2.32,都市：其他:第二種商業區,20,2,持分移轉,07240000
RPPRMLQJOHJGFAB97DA,柳川段六小段,24.00,都市：其他:第一種商業區,1,1,全筆移轉,00190025
RPSRMLOKNHJGFBB18DA,錦村段,22.50,都市：其他:第二種住宅區,6,3,持分移轉,02030000
RPPNMLQLNHJGFBB77DA,錦村段,27.00,都市：其他:第二種住宅區,937,27,持分移轉,00420000
RPWNMLKMNHJGFBB97DA,軍和段,17.67,都市：其他:第一種商業區,10000,54,持分移轉,01830000
RPSPNLNJOHJGFBB97DA,水源段,7.51,都市：其他:第二種住宅區,352,4,持分移轉,00260049
RPSQMLOJOHJGFBB08DA,東義段,20.75,都市：其他:第二種住宅區,10000,87,持分移轉,02580000
RPVQMLPJOHJGFBB48DA,賴厝廍段,58.50,都市：其他:第二種住宅區,100,50,持分移轉,01080042
RPSSMLPJOHJGFBB38DA,東山段,16.35,都市：其他:第一種商業區,10000,224,持分移轉,02630000
RPVQMLPJOHJGFBB48DA,賴厝廍段,7.00,都市：其他:第二種住宅區,100,50,持分移轉,01080165
RPRSMLOJOHJGFBB18DA,太和段,22.45,都市：其他:第三種住宅區。,100000,1376,持分移轉,01920000
RPURMLNLNHJGFCB48DA,福和段,337.33,都市：其他:第一之A種住宅區,1,1,全筆移轉,00930000
RPQPMLNLNHJGFCB87DA,西屯段,3.47,都市：其他:第二種住宅區,10000,42,持分移轉,20320001
RPTNMLOKNHJGFCB97DA,建功段,15.44,都市：其他:第五種住宅區,100000,181,持分移轉,00260000
RPVNMLSLNHJGFCB68DA,豐功段,4.28,都市：其他:第三之一種住宅區,100000,150,持分移轉,02250000
RPUOMLOLNHJGFCB28DA,上石碑段,4.29,都市：其他:第三之二種住宅區,10000,72,持分移轉,16530008
RPUNMLSLNHJGFCB58DA,豐功段,3.82,都市：其他:第三之一種住宅區,100000,134,持分移轉,02250000
RPUNMLLJOHJGFCB77DA,田心段,3.57,都市：其他:第三種住宅區。,10000,18,持分移轉,08960000
RPROMLOJOHJGFCB87DA,中正段,24.91,都市：其他:第二種住宅區,1000,69,持分移轉,01110001
RPWRMLNJOHJGFCB58DA,下石碑段,9.10,都市：其他:第三之二種住宅區,10,1,持分移轉,05530000
RPUNMLPJOHJGFCB18DA,田心段,21.24,都市：其他:第二種住宅區,100000,1203,持分移轉,14250000
RPWNMLPJOHJGFCB38DA,中和段,10.84,都市：其他:第二種住宅區,1000,45,持分移轉,04040000
RPRNNLKMNHJGFCB67DA,惠民段,23.43,都市：其他:第六種新市政中心專用區,100000,813,持分移轉,00160000
RPOPMLQJOHJGFCB87DA,上石碑段,107.00,都市：其他:第三之二種住宅區,1,1,全筆移轉,21490005
RPRNMLQJOHJGFCB97DA,惠智段,17.30,都市：其他:第二種住宅區,100000,2586,持分移轉,01310000
RPPPMLPJOHJGFCB87DA,上石碑段,3.32,都市：其他:第三之二種住宅區,10000,58,持分移轉,13080001
RPRNMLNJOHJGFDB77DA,后科段,30.86,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,3457,持分移轉,01580000
RPPNMLPJOHJGFDB77DA,福德段,85.95,都市：其他:第二種住宅區,1,1,全筆移轉,04580000
RPSNMLQJOHJGFDB18DA,福庄段,668.34,非都市：特定農業區 ; 非都市編定：農牧用地,6,1,持分移轉,00270000
RPPNMLMKNHJGFEB57DA,黎明段,29.56,都市：其他:住宅區,1,1,全筆移轉,03840000
RPPNMLMKNHJGFEB57DA,黎明段,101.10,都市：其他:住宅區,1,1,全筆移轉,03840002
RPWNMLPJOHJGFDB48DA,豐洲段,15.72,都市：其他:第二種住宅區,10000,180,持分移轉,01970000
RPUNMLRLNHJGFFB78DA,吳厝北段,1782.13,都市：其他:保護區,1,1,全筆移轉,07680000
RPWOMLSLNHJGFFB56DA,西勢段,33.87,都市：其他:農業區,12000,54,持分移轉,02780000
RPPOMLSLNHJGFEB38DA,幼獅段,99.00,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,06620001
RPVOMLNJOHJGFFB48DA,銀聯段,22.29,都市：其他:第四種住宅區,10000,91,持分移轉,15070001
RPSNMLQJOHJGFFB38DA,晉江北段,8.23,都市：其他:第三種住宅區。,417100,817,持分移轉,01080000
RPPNMLQJOHJGFGB18DA,仙師段,20.23,都市：其他:住宅區,17,1,持分移轉,02310000
RPPNMLQJOHJGFGB18DA,仙師段,102.90,都市：其他:住宅區,1,1,全筆移轉,02310016
RPSNMLKKNHJGFHB97DA,科雅段,241.73,都市：其他:農業區,214354,2500,持分移轉,03760000
RPSNMLTLNHJGFHB98DA,上楓段,38.50,都市：其他:第一種住宅區,2,1,持分移轉,13250011
RPTNMLNJOHJGFHB38DA,祥和段,118.71,都市：其他:第一之二種住宅區,1,1,全筆移轉,04920000
RPSSMLLMNHJGFHB78DA,大新段,11.73,都市：其他:第一之二種住宅區,100000,325,持分移轉,08400000
RPXNMLLJNHJGFIB58DA,新高鐵段,33.07,都市：其他:商業區,200000,734,持分移轉,00470000
RPSNMLOJOHJGFHB38DA,大新段,24.98,都市：其他:第一之二種住宅區,10000,131,持分移轉,08350000
RPTNMLRKNHJGFIB88DA,大仁段,9.22,都市：其他:商業區,10000,96,持分移轉,00190000
RPPNMLQJOHJGFBB77EA,賴厝廍段,4.18,都市：其他:第一種商業區,10000,25,持分移轉,04420000
RPSNMLOJOHJGFIB48DA,地利段,16.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,03730000
RPRNMLRJOHJGFKB88DA,龍社段,623.36,都市：其他:九年制國校用地,5,3,持分移轉,00680000
RPRNMLRJOHJGFKB88DA,龍社段,722.06,都市：其他:九年制國校用地,5,3,持分移轉,00710000
RPRNMLRJOHJGFKB88DA,龍社段,321.34,都市：其他:九年制國校用地,5,3,持分移轉,00890000
RPPNMLQJOHJGFIB48EA,美群段,77.96,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08170001
RPPNMLOLNHJGFKB48DA,龍社段,.62,都市：其他:第二種住宅區,226,1,持分移轉,02560000
RPPNMLOLNHJGFKB48DA,龍社段,15.18,都市：其他:第二種住宅區,100000,563,持分移轉,02570000
RPPOMLTJNHJGFAB87DA,頂橋子頭段,24.36,都市：其他:第二種住宅區,100000,695,持分移轉,00090002
RPPOMLTJNHJGFAB87DA,頂橋子頭段,.67,都市：其他:第二種住宅區,100000,695,持分移轉,00090151
RPQOMLTJNHJGFAB97DA,柳川段一小段,1.57,都市：其他:第二種商業區,100000,57,持分移轉,00040000
RPQOMLTJNHJGFAB97DA,柳川段一小段,.36,都市：其他:第一種商業區,100000,57,持分移轉,00040006
RPRNMLOKNHJGFAB57DA,樹子腳段,12.17,都市：其他:第二種商業區,100000,160,持分移轉,12140000
RPTNMLLKNHJGFAB47DA,正義段九小段,2.57,都市：其他:第一種商業區,10000,33,持分移轉,00110004
RPTNMLLKNHJGFAB47DA,正義段九小段,2.69,都市：其他:第二種住宅區,10000,33,持分移轉,00110025
RPTPMLRKNHJGFAB28DA,東勢子段,28.85,都市：其他:第三種住宅區。,1000,229,持分移轉,00240314
RPTPMLRKNHJGFAB28DA,東勢子段,21.98,都市：其他:第三種住宅區。,1000,229,持分移轉,00240315
RPTPMLRKNHJGFAB28DA,東勢子段,59.89,都市：其他:第三種住宅區。,1000,271,持分移轉,00240368
RPTPMLRKNHJGFAB28DA,東勢子段,34.69,都市：其他:第三種住宅區。,1000,271,持分移轉,00240369
RPTPMLLLNHJGFAB77DA,城隍段八小段,18.06,都市：其他:第二種住宅區,100000,826,持分移轉,00060000
RPPRMLRKNHJGFAB08DA,樹子腳段,14.65,都市：其他:第二種住宅區,40,1,持分移轉,06620056
RPPRMLRKNHJGFAB08DA,樹子腳段,.07,都市：其他:道路用地,40,1,持分移轉,06620061
RPPRMLRKNHJGFAB08DA,樹子腳段,3.35,都市：其他:第二種住宅區,40,1,持分移轉,06650000
RPPRMLRKNHJGFAB08DA,樹子腳段,77.00,都市：其他:第二種住宅區,1,1,全筆移轉,06650010
RPPRMLRKNHJGFAB08DA,樹子腳段,.10,都市：其他:道路用地,40,1,持分移轉,06650037
RPTOMLRKNHJGFAB18DA,土庫段,21.02,都市：其他:第二種住宅區,10000,211,持分移轉,00670004
RPRPMLNLNHJGFAB77DA,下橋子頭段,17.11,都市：其他:第二種住宅區,20000,972,持分移轉,02360001
RPRPMLNLNHJGFAB77DA,下橋子頭段,.24,都市：其他:第二種住宅區,20000,972,持分移轉,02360131
RPRPMLNLNHJGFAB77DA,下橋子頭段,13.02,都市：其他:第二種住宅區,20000,972,持分移轉,02360190
RPRPMLNLNHJGFAB77DA,下橋子頭段,1.60,都市：其他:第二種住宅區,20000,972,持分移轉,02360297
RPTOMLRLNHJGFAB28DA,旱新段,11.08,都市：其他:第二之一種商業區,10000,22,持分移轉,08090000
RPXOMLSLNHJGFAB78DA,麻園頭段,26.10,都市：其他:第二種住宅區,20,1,持分移轉,02470000
RPPOMLPJOHJGFAB57DA,半平厝段,4.01,都市：其他:第二種住宅區,1000000,1683,持分移轉,13720000
RPPOMLPJOHJGFAB57DA,半平厝段,6.72,都市：其他:第一種商業區,1000000,1683,持分移轉,13760000
RPSNMLRJOHJGFAB97DA,麻園頭段,16.60,都市：其他:第二種住宅區,10,1,持分移轉,04740000
RPUQMLQJOHJGFAB38DA,中墩段六小段,22.60,都市：其他:第二種商業區,1,1,全筆移轉,00180002
RPUQMLQJOHJGFAB38DA,中墩段六小段,1.00,都市：其他:第二種商業區,1,1,全筆移轉,00180003
RPUQMLQJOHJGFAB38DA,中墩段六小段,.40,都市：其他:第二種商業區,1,1,全筆移轉,00180010
RPSNMLRJOHJGFAB97DA,麻園頭段,16.60,都市：其他:第二種住宅區,10,1,持分移轉,04740001
RPUQMLQJOHJGFAB38DA,中墩段六小段,9.00,都市：其他:第二種商業區,1,1,全筆移轉,00190000
RPUQMLQJOHJGFAB38DA,中墩段六小段,14.00,都市：其他:第二種商業區,1,1,全筆移轉,00200001
RPVRMLQJOHJGFAB58DA,旱溪段,27.29,都市：其他:第二種住宅區,10000,85,持分移轉,02720011
RPUQMLQJOHJGFAB38DA,中墩段六小段,116.00,都市：其他:第二種商業區,1,1,全筆移轉,00200002
RPUQMLQJOHJGFAB38DA,中墩段六小段,216.00,都市：其他:第二種商業區,1,1,全筆移轉,00200005
RPUQMLQJOHJGFAB38DA,中墩段六小段,31.00,都市：其他:第二種商業區,1,1,全筆移轉,00200007
RPUQMLQJOHJGFAB38DA,中墩段六小段,31.00,都市：其他:第二種商業區,1,1,全筆移轉,00210002
RPPSMLSJNHJGFBB28DA,錦村段,26.86,都市：其他:第二種住宅區,10000,387,持分移轉,02900001
RPPSMLSJNHJGFBB28DA,錦村段,1.70,都市：其他:第一種商業區,10000,387,持分移轉,02900027
RPUSMLQKNHJGFBB68DA,創研段,29.29,都市：其他:第二種創新研發專用區,100000,185,持分移轉,00060000
RPSPMLPKNHJGFBB08DA,東義段,23.24,都市：其他:第二種商業區,10000,635,持分移轉,03280002
RPQNMLRKNHJGFBB87DA,邱厝子段,33.77,都市：其他:第二種住宅區,20000,2274,持分移轉,00540005
RPQNMLRKNHJGFBB87DA,邱厝子段,5.84,都市：其他:第二種住宅區,38,1,持分移轉,00540014
RPQNMLRKNHJGFBB87DA,邱厝子段,.03,都市：其他:第三種住宅區。,38,1,持分移轉,00540037
RPQNMLRKNHJGFBB87DA,邱厝子段,1.08,,38,1,持分移轉,00540038
RPTSMLQKNHJGFBB58DA,平田段,16.74,都市：其他:第二種住宅區,10000,41,持分移轉,04440000
RPVPMLSLNHJGFBB78DA,創研段,19.16,都市：其他:第二種創新研發專用區,100000,121,持分移轉,00060000
RPTOMLTLNHJGFBB58DA,松竹段,20.00,都市：其他:第二種住宅區,2675,20,持分移轉,07410000
RPQNMLMJOHJGFBB37DA,賴厝廍段,8.54,都市：其他:第二種住宅區,100000,625,持分移轉,01170002
RPXOMLOJOHJGFBB38DA,賴厝廍段,11.81,都市：其他:第一種商業區,10000,54,持分移轉,04380001
RPRRMLTLNHJGFBB68DA,賴厝廍段,10.51,都市：其他:第二種住宅區,100000,550,持分移轉,03330000
